target_id,enemy_id,matchup_rating,verdict,advantage_reason,disadvantage_reason,win_condition,loss_condition,play_priority,confidence
Bastion,Echo,2.8,不利,バスティオンにも勝ち筋はあるが、エコーが得意な射線や接近を許すと主導権を取られやすい。強襲モードの高火力は長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、エコーの高さの差、接近と離脱がバスティオンのモード後の硬直と退路不足に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、エコーのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけ強襲モードの集中射撃を合わせること。,負け筋は、エコーを一人で追い、A-36タクティカル・グレネードや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,high
Bastion,Pharah,3.5,やや不利,バスティオンにも勝ち筋はあるが、ファラが得意な射線や接近を許すと主導権を取られやすい。強襲モードの高火力は長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、ファラの高さの差、接近と離脱がバスティオンのモード後の硬直と退路不足に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、ファラのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけ強襲モードの集中射撃を合わせること。,負け筋は、ファラを一人で追い、A-36タクティカル・グレネードや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,high
Bastion,Symmetra,5.2,五分,バスティオンは中距離で1回のピークすれば、シンメトラに一方的な圧を受けにくい。先に倒すより、強襲モードの高火力でスキルを使わせて次の射線へ移る形が安定する。,シンメトラのスキル交換を先に受けると五分以下になる。A-36タクティカル・グレネードを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、シンメトラの主要スキルを見てから強襲モードの高火力で短く体力差を作り、目的が消えたら位置を変えること。,負け筋は、シンメトラの得意距離で長く撃ち合い、次の射線変更が遅れること。,遮蔽に戻れる時間だけ削って位置を変える,high
Bastion,Junkrat,4.9,五分,バスティオンは中距離で1回のピークすれば、ジャンクラットに一方的な圧を受けにくい。先に倒すより、強襲モードの高火力でスキルを使わせて次の射線へ移る形が安定する。,ジャンクラットのスキル交換を先に受けると五分以下になる。A-36タクティカル・グレネードを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、ジャンクラットの主要スキルを見てから強襲モードの高火力で短く体力差を作り、目的が消えたら位置を変えること。,負け筋は、ジャンクラットの得意距離で長く撃ち合い、次の射線変更が遅れること。,遮蔽に戻れる時間だけ削って位置を変える,high
Bastion,Torbjörn,5.0,五分,バスティオンは中距離で1回のピークすれば、トールビョーンに一方的な圧を受けにくい。先に倒すより、強襲モードの高火力でスキルを使わせて次の射線へ移る形が安定する。,トールビョーンのスキル交換を先に受けると五分以下になる。A-36タクティカル・グレネードを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、トールビョーンの主要スキルを見てから強襲モードの高火力で短く体力差を作り、目的が消えたら位置を変えること。,負け筋は、トールビョーンの得意距離で長く撃ち合い、次の射線変更が遅れること。,遮蔽に戻れる時間だけ削って位置を変える,high
Bastion,Bastion,5.3,五分,バスティオンは中距離で1回のピークすれば、バスティオンに一方的な圧を受けにくい。先に倒すより、強襲モードの高火力でスキルを使わせて次の射線へ移る形が安定する。,バスティオンの長射線の先制ダメージを先に受けると五分以下になる。A-36タクティカル・グレネードを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、バスティオンと正面で見合わず、味方の前進や射線が割れた瞬間に強襲モードの高火力を差し込むこと。,負け筋は、バスティオンの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,遮蔽に戻れる時間だけ削って位置を変える,high
Bastion,Mei,5.2,五分,バスティオンは中距離で1回のピークすれば、メイに一方的な圧を受けにくい。先に倒すより、強襲モードの高火力でスキルを使わせて次の射線へ移る形が安定する。,メイのスキル交換を先に受けると五分以下になる。A-36タクティカル・グレネードを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、メイの主要スキルを見てから強襲モードの高火力で短く体力差を作り、目的が消えたら位置を変えること。,負け筋は、メイの得意距離で長く撃ち合い、次の射線変更が遅れること。,遮蔽に戻れる時間だけ削って位置を変える,high
Bastion,Illari,5.7,五分,バスティオンは中距離で1回のピークすれば、イラリーに一方的な圧を受けにくい。先に倒すより、強襲モードの高火力でスキルを使わせて次の射線へ移る形が安定する。,イラリーの長射線の先制ダメージ、救助・回復・妨害を先に受けると五分以下になる。A-36タクティカル・グレネードを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、イラリー本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に強襲モードの集中射撃を通すこと。,負け筋は、イラリーの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,防御・救助・移動スキルを使わせる,high
Bastion,Jetpack Cat,3.5,やや不利,バスティオンにも勝ち筋はあるが、ジェットパック・キャットが得意な射線や接近を許すと主導権を取られやすい。強襲モードの高火力は長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、ジェットパック・キャットの高さの差、接近と離脱がバスティオンのモード後の硬直と退路不足に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、ジェットパック・キャット本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に強襲モードの集中射撃を通すこと。,負け筋は、ジェットパック・キャットを一人で追い、A-36タクティカル・グレネードや退路を失った状態で反撃を受けること。,防御・救助・移動スキルを使わせる,high
Bastion,Juno,3.5,やや不利,バスティオンにも勝ち筋はあるが、ジュノが得意な射線や接近を許すと主導権を取られやすい。強襲モードの高火力は長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、ジュノの高さの差、接近と離脱がバスティオンのモード後の硬直と退路不足に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、ジュノ本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に強襲モードの集中射撃を通すこと。,負け筋は、ジュノを一人で追い、A-36タクティカル・グレネードや退路を失った状態で反撃を受けること。,防御・救助・移動スキルを使わせる,high
Bastion,Baptiste,5.2,五分,バスティオンは中距離で1回のピークすれば、バティストに一方的な圧を受けにくい。先に倒すより、強襲モードの高火力でスキルを使わせて次の射線へ移る形が安定する。,バティストの長射線の先制ダメージ、救助・回復・妨害を先に受けると五分以下になる。A-36タクティカル・グレネードを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、バティスト本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に強襲モードの集中射撃を通すこと。,負け筋は、バティストの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,防御・救助・移動スキルを使わせる,high
Bastion,Mercy,4.1,やや不利,バスティオンにも勝ち筋はあるが、マーシーが得意な射線や接近を許すと主導権を取られやすい。強襲モードの高火力は長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、マーシーの高さの差、接近と離脱がバスティオンのモード後の硬直と退路不足に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、マーシー本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に強襲モードの集中射撃を通すこと。,負け筋は、マーシーを一人で追い、A-36タクティカル・グレネードや退路を失った状態で反撃を受けること。,防御・救助・移動スキルを使わせる,high
Bastion,Lifeweaver,5.5,五分,バスティオンは中距離で1回のピークすれば、ライフウィーバーに一方的な圧を受けにくい。先に倒すより、強襲モードの高火力でスキルを使わせて次の射線へ移る形が安定する。,ライフウィーバーの救助・回復・妨害を先に受けると五分以下になる。A-36タクティカル・グレネードを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、ライフウィーバー本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に強襲モードの集中射撃を通すこと。,負け筋は、ライフウィーバーの救助・妨害が残ったまま決定打や砲台モードを使うこと。,防御・救助・移動スキルを使わせる,high
Bastion,Kiriko,3.8,やや不利,バスティオンにも勝ち筋はあるが、キリコが得意な射線や接近を許すと主導権を取られやすい。強襲モードの高火力は長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、キリコの接近と離脱、救助・回復・妨害がバスティオンのモード後の硬直と退路不足に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、キリコ本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に強襲モードの集中射撃を通すこと。,負け筋は、キリコを一人で追い、A-36タクティカル・グレネードや退路を失った状態で反撃を受けること。,防御・救助・移動スキルを使わせる,high
Bastion,Brigitte,5.5,五分,バスティオンは中距離で1回のピークすれば、ブリギッテに一方的な圧を受けにくい。先に倒すより、強襲モードの高火力でスキルを使わせて次の射線へ移る形が安定する。,ブリギッテの救助・回復・妨害を先に受けると五分以下になる。A-36タクティカル・グレネードを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、ブリギッテ本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に強襲モードの集中射撃を通すこと。,負け筋は、ブリギッテの救助・妨害が残ったまま決定打や砲台モードを使うこと。,防御・救助・移動スキルを使わせる,high
Bastion,Moira,4.1,やや不利,バスティオンにも勝ち筋はあるが、モイラが得意な射線や接近を許すと主導権を取られやすい。強襲モードの高火力は長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、モイラの救助・回復・妨害がバスティオンのモード後の硬直と退路不足に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、モイラ本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に強襲モードの集中射撃を通すこと。,負け筋は、モイラの救助・妨害が残ったまま決定打や砲台モードを使うこと。,防御・救助・移動スキルを使わせる,high
Bastion,Lúcio,4.1,やや不利,バスティオンにも勝ち筋はあるが、ルシオが得意な射線や接近を許すと主導権を取られやすい。強襲モードの高火力は長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、ルシオの接近と離脱、救助・回復・妨害がバスティオンのモード後の硬直と退路不足に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、ルシオ本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に強襲モードの集中射撃を通すこと。,負け筋は、ルシオを一人で追い、A-36タクティカル・グレネードや退路を失った状態で反撃を受けること。,防御・救助・移動スキルを使わせる,high
Bastion,Ana,5.4,五分,バスティオンは中距離で1回のピークすれば、アナに一方的な圧を受けにくい。先に倒すより、強襲モードの高火力でスキルを使わせて次の射線へ移る形が安定する。,アナの長射線の先制ダメージ、救助・回復・妨害を先に受けると五分以下になる。A-36タクティカル・グレネードを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、アナ本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に強襲モードの集中射撃を通すこと。,負け筋は、アナの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,防御・救助・移動スキルを使わせる,high
Bastion,Wuyang,5.5,五分,バスティオンは中距離で1回のピークすれば、ウーヤンに一方的な圧を受けにくい。先に倒すより、強襲モードの高火力でスキルを使わせて次の射線へ移る形が安定する。,ウーヤンの救助・回復・妨害を先に受けると五分以下になる。A-36タクティカル・グレネードを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、ウーヤン本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に強襲モードの集中射撃を通すこと。,負け筋は、ウーヤンの救助・妨害が残ったまま決定打や砲台モードを使うこと。,防御・救助・移動スキルを使わせる,high
Bastion,Zenyatta,5.0,五分,バスティオンは中距離で1回のピークすれば、ゼニヤッタに一方的な圧を受けにくい。先に倒すより、強襲モードの高火力でスキルを使わせて次の射線へ移る形が安定する。,ゼニヤッタの長射線の先制ダメージ、救助・回復・妨害を先に受けると五分以下になる。A-36タクティカル・グレネードを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、ゼニヤッタ本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に強襲モードの集中射撃を通すこと。,負け筋は、ゼニヤッタの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,防御・救助・移動スキルを使わせる,high
Bastion,Mizuki,5.5,五分,バスティオンは中距離で1回のピークすれば、ミズキに一方的な圧を受けにくい。先に倒すより、強襲モードの高火力でスキルを使わせて次の射線へ移る形が安定する。,ミズキの救助・回復・妨害を先に受けると五分以下になる。A-36タクティカル・グレネードを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、ミズキ本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に強襲モードの集中射撃を通すこと。,負け筋は、ミズキの救助・妨害が残ったまま決定打や砲台モードを使うこと。,防御・救助・移動スキルを使わせる,high
Mei,D.Va,4.4,五分,メイは近中距離で1回のピークすれば、D.Vaに一方的な圧を受けにくい。先に倒すより、凍結ブラスターとつららでスキルを使わせて次の射線へ移る形が安定する。,D.Vaの高さの差、接近と離脱を先に受けると五分以下になる。クリオフリーズを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、D.Vaを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、D.Vaを一人で追い、クリオフリーズや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,high
Mei,Winston,4.1,やや不利,メイにも勝ち筋はあるが、ウィンストンが得意な射線や接近を許すと主導権を取られやすい。凍結ブラスターとつららは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、ウィンストンの高さの差、接近と離脱がメイの空中と長射線への即応力に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、ウィンストンを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ウィンストンを一人で追い、クリオフリーズや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,high
Mei,Doomfist,3.6,やや不利,メイにも勝ち筋はあるが、ドゥームフィストが得意な射線や接近を許すと主導権を取られやすい。凍結ブラスターとつららは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、ドゥームフィストの高さの差、接近と離脱がメイの空中と長射線への即応力に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、ドゥームフィストを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ドゥームフィストを一人で追い、クリオフリーズや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,high
Mei,Hazard,4.9,五分,メイは近中距離で1回のピークすれば、ハザードに一方的な圧を受けにくい。先に倒すより、凍結ブラスターとつららでスキルを使わせて次の射線へ移る形が安定する。,ハザードの接近と離脱、高耐久と正面圧を先に受けると五分以下になる。クリオフリーズを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、ハザードを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ハザードを一人で追い、クリオフリーズや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,high
Mei,Wrecking Ball,2.9,不利,メイにも勝ち筋はあるが、レッキング・ボールが得意な射線や接近を許すと主導権を取られやすい。凍結ブラスターとつららは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、レッキング・ボールの高さの差、接近と離脱がメイの空中と長射線への即応力に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、レッキング・ボールを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、レッキング・ボールを一人で追い、クリオフリーズや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,high
Mei,Zarya,6.6,やや有利,メイは分断、遅延、近距離の足止めで、ザリアは高耐久で正面の時間を長くする相手に先に体力差を作れる。スロー後のつららは、ザリアの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしザリアの高耐久と正面圧を無視すると、空中と長射線への即応力を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、ザリアを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ザリアだけを撃ち続けて敵サポートを自由にし、こちらの強いタイミングを消すこと。,削って後衛へ切り替える,high
Mei,Junker Queen,6.4,やや有利,メイは分断、遅延、近距離の足止めで、ジャンカー・クイーンは高耐久で正面の時間を長くする相手に先に体力差を作れる。スロー後のつららは、ジャンカー・クイーンの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしジャンカー・クイーンの高耐久と正面圧を無視すると、空中と長射線への即応力を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、ジャンカー・クイーンを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ジャンカー・クイーンだけを撃ち続けて敵サポートを自由にし、こちらの強いタイミングを消すこと。,削って後衛へ切り替える,high
Mei,Domina,6.8,やや有利,メイは分断、遅延、近距離の足止めで、ドミナは高耐久で正面の時間を長くする相手に先に体力差を作れる。スロー後のつららは、ドミナの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしドミナの高耐久と正面圧を無視すると、空中と長射線への即応力を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、ドミナを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ドミナだけを撃ち続けて敵サポートを自由にし、こちらの強いタイミングを消すこと。,削って後衛へ切り替える,high
Mei,Mauga,7.0,有利,メイは分断、遅延、近距離の足止めで、マウガは高耐久で正面の時間を長くする相手に先に体力差を作れる。スロー後のつららは、マウガの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしマウガの高耐久と正面圧を無視すると、空中と長射線への即応力を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、マウガを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、マウガだけを撃ち続けて敵サポートを自由にし、こちらの強いタイミングを消すこと。,削って後衛へ切り替える,high
Mei,Ramattra,6.8,やや有利,メイは分断、遅延、近距離の足止めで、ラマットラは高耐久で正面の時間を長くする相手に先に体力差を作れる。スロー後のつららは、ラマットラの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしラマットラの高耐久と正面圧を無視すると、空中と長射線への即応力を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、ラマットラを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ラマットラだけを撃ち続けて敵サポートを自由にし、こちらの強いタイミングを消すこと。,削って後衛へ切り替える,high
Mei,Roadhog,6.6,やや有利,メイは分断、遅延、近距離の足止めで、ロードホッグは高耐久で正面の時間を長くする相手に先に体力差を作れる。スロー後のつららは、ロードホッグの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしロードホッグの高耐久と正面圧を無視すると、空中と長射線への即応力を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、ロードホッグを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ロードホッグだけを撃ち続けて敵サポートを自由にし、こちらの強いタイミングを消すこと。,削って後衛へ切り替える,high
Mei,Orisa,6.8,やや有利,メイは分断、遅延、近距離の足止めで、オリーサは高耐久で正面の時間を長くする相手に先に体力差を作れる。スロー後のつららは、オリーサの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしオリーサの高耐久と正面圧を無視すると、空中と長射線への即応力を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、オリーサを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、オリーサだけを撃ち続けて敵サポートを自由にし、こちらの強いタイミングを消すこと。,削って後衛へ切り替える,high
Mei,Sigma,6.6,やや有利,メイは分断、遅延、近距離の足止めで、シグマは長い射線で先に体力差を作る相手に先に体力差を作れる。スロー後のつららは、シグマの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしシグマの長射線の先制ダメージ、高耐久と正面圧を無視すると、空中と長射線への即応力を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、シグマを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、シグマの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,削って後衛へ切り替える,high
Mei,Reinhardt,7.0,有利,メイは分断、遅延、近距離の足止めで、ラインハルトは高耐久で正面の時間を長くする相手に先に体力差を作れる。スロー後のつららは、ラインハルトの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしラインハルトの高耐久と正面圧を無視すると、空中と長射線への即応力を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、ラインハルトを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ラインハルトだけを撃ち続けて敵サポートを自由にし、こちらの強いタイミングを消すこと。,削って後衛へ切り替える,high
Mei,Ashe,5.3,五分,メイは近中距離で1回のピークすれば、アッシュに一方的な圧を受けにくい。先に倒すより、凍結ブラスターとつららでスキルを使わせて次の射線へ移る形が安定する。,アッシュの長射線の先制ダメージを先に受けると五分以下になる。クリオフリーズを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、アッシュと正面で見合わず、味方の前進や射線が割れた瞬間に凍結ブラスターとつららを差し込むこと。,負け筋は、アッシュの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,遮蔽に戻れる時間だけ削って位置を変える,high
Mei,Widowmaker,4.8,五分,メイは近中距離で1回のピークすれば、ウィドウメイカーに一方的な圧を受けにくい。先に倒すより、凍結ブラスターとつららでスキルを使わせて次の射線へ移る形が安定する。,ウィドウメイカーの長射線の先制ダメージを先に受けると五分以下になる。クリオフリーズを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、ウィドウメイカーと正面で見合わず、味方の前進や射線が割れた瞬間に凍結ブラスターとつららを差し込むこと。,負け筋は、ウィドウメイカーの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,遮蔽に戻れる時間だけ削って位置を変える,high
Mei,Emre,5.0,五分,メイは近中距離で1回のピークすれば、エムレに一方的な圧を受けにくい。先に倒すより、凍結ブラスターとつららでスキルを使わせて次の射線へ移る形が安定する。,エムレの長射線の先制ダメージを先に受けると五分以下になる。クリオフリーズを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、エムレと正面で見合わず、味方の前進や射線が割れた瞬間に凍結ブラスターとつららを差し込むこと。,負け筋は、エムレの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,遮蔽に戻れる時間だけ削って位置を変える,high
Mei,Cassidy,5.3,五分,メイは近中距離で1回のピークすれば、キャスディに一方的な圧を受けにくい。先に倒すより、凍結ブラスターとつららでスキルを使わせて次の射線へ移る形が安定する。,キャスディの長射線の先制ダメージを先に受けると五分以下になる。クリオフリーズを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、キャスディと正面で見合わず、味方の前進や射線が割れた瞬間に凍結ブラスターとつららを差し込むこと。,負け筋は、キャスディの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,遮蔽に戻れる時間だけ削って位置を変える,high
Mei,Sojourn,4.3,五分,メイは近中距離で1回のピークすれば、ソジョーンに一方的な圧を受けにくい。先に倒すより、凍結ブラスターとつららでスキルを使わせて次の射線へ移る形が安定する。,ソジョーンの長射線の先制ダメージを先に受けると五分以下になる。クリオフリーズを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、ソジョーンと正面で見合わず、味方の前進や射線が割れた瞬間に凍結ブラスターとつららを差し込むこと。,負け筋は、ソジョーンの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,遮蔽に戻れる時間だけ削って位置を変える,high
Mei,Soldier: 76,5.3,五分,メイは近中距離で1回のピークすれば、ソルジャー76に一方的な圧を受けにくい。先に倒すより、凍結ブラスターとつららでスキルを使わせて次の射線へ移る形が安定する。,ソルジャー76の長射線の先制ダメージを先に受けると五分以下になる。クリオフリーズを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、ソルジャー76と正面で見合わず、味方の前進や射線が割れた瞬間に凍結ブラスターとつららを差し込むこと。,負け筋は、ソルジャー76の見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,遮蔽に戻れる時間だけ削って位置を変える,high
Mei,Hanzo,4.8,五分,メイは近中距離で1回のピークすれば、ハンゾーに一方的な圧を受けにくい。先に倒すより、凍結ブラスターとつららでスキルを使わせて次の射線へ移る形が安定する。,ハンゾーの長射線の先制ダメージを先に受けると五分以下になる。クリオフリーズを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、ハンゾーと正面で見合わず、味方の前進や射線が割れた瞬間に凍結ブラスターとつららを差し込むこと。,負け筋は、ハンゾーの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,遮蔽に戻れる時間だけ削って位置を変える,high
Mei,Freja,4.3,五分,メイは近中距離で1回のピークすれば、フレイヤに一方的な圧を受けにくい。先に倒すより、凍結ブラスターとつららでスキルを使わせて次の射線へ移る形が安定する。,フレイヤの長射線の先制ダメージを先に受けると五分以下になる。クリオフリーズを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、フレイヤと正面で見合わず、味方の前進や射線が割れた瞬間に凍結ブラスターとつららを差し込むこと。,負け筋は、フレイヤの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,遮蔽に戻れる時間だけ削って位置を変える,high
Mei,Anran,4.1,やや不利,メイにも勝ち筋はあるが、アンランが得意な射線や接近を許すと主導権を取られやすい。凍結ブラスターとつららは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、アンランの接近と離脱がメイの空中と長射線への即応力に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、アンランのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけスロー後のつららを合わせること。,負け筋は、アンランを一人で追い、クリオフリーズや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,high
Mei,Genji,3.5,やや不利,メイにも勝ち筋はあるが、ゲンジが得意な射線や接近を許すと主導権を取られやすい。凍結ブラスターとつららは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、ゲンジの高さの差、接近と離脱がメイの空中と長射線への即応力に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、ゲンジのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけスロー後のつららを合わせること。,負け筋は、ゲンジを一人で追い、クリオフリーズや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,high
Mei,Shion,3.5,やや不利,メイにも勝ち筋はあるが、シオンが得意な射線や接近を許すと主導権を取られやすい。凍結ブラスターとつららは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、シオンの高さの差、接近と離脱がメイの空中と長射線への即応力に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、シオンのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけスロー後のつららを合わせること。,負け筋は、シオンを一人で追い、クリオフリーズや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,high
Mei,Sombra,3.6,やや不利,メイにも勝ち筋はあるが、ソンブラが得意な射線や接近を許すと主導権を取られやすい。凍結ブラスターとつららは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、ソンブラの接近と離脱がメイの空中と長射線への即応力に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、ソンブラのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけスロー後のつららを合わせること。,負け筋は、ソンブラを一人で追い、クリオフリーズや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,high
