target_id,enemy_id,primary_category,secondary_category,ui_badge_label,category_description,category_reason,recommended_response,avoid_response,practice_focus
Torbjorn,D.Va,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,D.Vaを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,D.Vaを見上げ続けて地上の脅威と遮蔽を失う。,トールビョーン視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Torbjorn,Winston,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,ウィンストンを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,ウィンストンを見上げ続けて地上の脅威と遮蔽を失う。,トールビョーン視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Torbjorn,Doomfist,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,ドゥームフィストを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,ドゥームフィストを見上げ続けて地上の脅威と遮蔽を失う。,トールビョーン視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Torbjorn,Hazard,接近拒否,高耐久削り,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,ハザードが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,ハザードを単独で深追いし、味方射線と回復範囲から外れる。,トールビョーン視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。
Torbjorn,Wrecking Ball,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,レッキング・ボールを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,レッキング・ボールを見上げ続けて地上の脅威と遮蔽を失う。,トールビョーン視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Torbjorn,Zarya,高耐久削り,撃ち合いテンポ,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,ザリアを倒し切ろうとせず、防御スキルを使わせたら後衛か孤立敵へ切り替える。,ザリアだけを撃ち続け、後衛の支援線を放置する。,トールビョーン視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。
Torbjorn,Junker Queen,撃ち合いテンポ,高耐久削り,撃ち合い,スキル交換後の1回のピークで有利不利が変わる対面。,主要スキル後の1回のピークで有利を取る。,ジャンカー・クイーンの主要スキル後に1回のピークし、同じ位置で撃ち合いを続けない。,ジャンカー・クイーンのスキルが残っている状態で同じピークを繰り返す。,トールビョーン視点では「撃ち合いテンポ」として処理する。最初に主要スキル後の1回のピークで有利を取る。
Torbjorn,Domina,高耐久削り,撃ち合いテンポ,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,ドミナを倒し切ろうとせず、防御スキルを使わせたら後衛か孤立敵へ切り替える。,ドミナだけを撃ち続け、後衛の支援線を放置する。,トールビョーン視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。
Torbjorn,Mauga,高耐久削り,撃ち合いテンポ,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,マウガを倒し切ろうとせず、防御スキルを使わせたら後衛か孤立敵へ切り替える。,マウガだけを撃ち続け、後衛の支援線を放置する。,トールビョーン視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。
Torbjorn,Ramattra,盾割り・正面資源,高耐久削り,盾資源,バリア・防御スキルを削り、真正面に時間を使いすぎない対面。,バリアや防御スキルを削って後衛へ切り替える。,ラマットラのバリア・防御スキルを削り、射線が切れた瞬間が出た瞬間だけ撃破候補へ切り替える。,ラマットラだけを撃ち続け、後衛の支援線を放置する。,トールビョーン視点では「盾割り・正面資源」として処理する。最初にバリアや防御スキルを削って後衛へ切り替える。
Torbjorn,Roadhog,高耐久削り,長射線管理,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,ロードホッグを倒し切ろうとせず、防御スキルを使わせたら後衛か孤立敵へ切り替える。,ロードホッグだけを撃ち続け、後衛の支援線を放置する。,トールビョーン視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。
Torbjorn,Orisa,高耐久削り,撃ち合いテンポ,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,オリーサを倒し切ろうとせず、防御スキルを使わせたら後衛か孤立敵へ切り替える。,オリーサだけを撃ち続け、後衛の支援線を放置する。,トールビョーン視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。
Torbjorn,Sigma,盾割り・正面資源,長射線管理,盾資源,バリア・防御スキルを削り、真正面に時間を使いすぎない対面。,バリアや防御スキルを削って後衛へ切り替える。,シグマのバリア・防御スキルを削り、射線が切れた瞬間が出た瞬間だけ撃破候補へ切り替える。,シグマだけを撃ち続け、後衛の支援線を放置する。,トールビョーン視点では「盾割り・正面資源」として処理する。最初にバリアや防御スキルを削って後衛へ切り替える。
Torbjorn,Reinhardt,盾割り・正面資源,高耐久削り,盾資源,バリア・防御スキルを削り、真正面に時間を使いすぎない対面。,バリアや防御スキルを削って後衛へ切り替える。,ラインハルトのバリア・防御スキルを削り、射線が切れた瞬間が出た瞬間だけ撃破候補へ切り替える。,ラインハルトだけを撃ち続け、後衛の支援線を放置する。,トールビョーン視点では「盾割り・正面資源」として処理する。最初にバリアや防御スキルを削って後衛へ切り替える。
Torbjorn,Ashe,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,アッシュの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,アッシュの得意射線で正面から長く撃ち合う。次の遮蔽へ戻る。,トールビョーン視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。
Torbjorn,Widowmaker,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,ウィドウメイカーの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,ウィドウメイカーの得意射線で正面から長く撃ち合う。,トールビョーン視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。
Torbjorn,Emre,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,エムレの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,エムレの得意射線で正面から長く撃ち合う。次の遮蔽へ戻る。,トールビョーン視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。
Torbjorn,Cassidy,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,キャスディの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,キャスディの得意射線で正面から長く撃ち合う。,トールビョーン視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。
Torbjorn,Sojourn,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,ソジョーンの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,ソジョーンの得意射線で正面から長く撃ち合う。,トールビョーン視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。
Torbjorn,Soldier: 76,撃ち合いテンポ,撃ち合いテンポ,撃ち合い,スキル交換後の1回のピークで有利不利が変わる対面。,主要スキル後の1回のピークで有利を取る。,ソルジャー76の主要スキル後に1回のピークし、同じ位置で撃ち合いを続けない。,ソルジャー76のスキルが残っている状態で同じピークを繰り返す。,トールビョーン視点では「撃ち合いテンポ」として処理する。最初に主要スキル後の1回のピークで有利を取る。
Torbjorn,Hanzo,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,ハンゾーの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,ハンゾーの得意射線で正面から長く撃ち合う。次の遮蔽へ戻る。,トールビョーン視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。
Torbjorn,Freja,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,フレイヤの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,フレイヤの得意射線で正面から長く撃ち合う。次の遮蔽へ戻る。,トールビョーン視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。
Torbjorn,Anran,接近拒否,撃ち合いテンポ,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,アンランが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,アンランを単独で深追いし、味方射線と回復範囲から外れる。,トールビョーン視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。
Torbjorn,Genji,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,ゲンジを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,ゲンジを見上げ続けて地上の脅威と遮蔽を失う。,トールビョーン視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Torbjorn,Shion,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,シオンを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,シオンを見上げ続けて地上の脅威と遮蔽を失う。,トールビョーン視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Torbjorn,Sombra,接近拒否,範囲・設置物処理,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,ソンブラが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,ソンブラを単独で深追いし、味方射線と回復範囲から外れる。,トールビョーン視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。
Torbjorn,Tracer,接近拒否,撃ち合いテンポ,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,トレーサーが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,トレーサーを単独で深追いし、味方射線と回復範囲から外れる。,トールビョーン視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。
Torbjorn,Venture,接近拒否,長射線管理,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,ベンチャーが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,ベンチャーを単独で深追いし、味方射線と回復範囲から外れる。,トールビョーン視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。
Torbjorn,Reaper,接近拒否,長射線管理,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,リーパーが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,リーパーを単独で深追いし、味方射線と回復範囲から外れる。,トールビョーン視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。
Torbjorn,Vendetta,接近拒否,長射線管理,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,ヴェンデッタが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,ヴェンデッタを単独で深追いし、味方射線と回復範囲から外れる。,トールビョーン視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。
Torbjorn,Echo,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,エコーを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,エコーを見上げ続けて地上の脅威と遮蔽を失う。,トールビョーン視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Torbjorn,Pharah,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,ファラを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,ファラを見上げ続けて地上の脅威と遮蔽を失う。,トールビョーン視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Torbjorn,Symmetra,範囲・設置物処理,撃ち合いテンポ,設置処理,設置物、罠、範囲圧を処理してから射線を作る対面。,設置物・範囲圧を処理してから通路を使う。,シンメトラの得意な通路に残らず、設置物や範囲圧を処理してから射線を作る。,シンメトラの範囲圧が残る通路で粘り続ける。次の遮蔽へ戻る。,トールビョーン視点では「範囲・設置物処理」として処理する。最初に設置物・範囲圧を処理してから通路を使う。
Torbjorn,Junkrat,範囲・設置物処理,長射線管理,設置処理,設置物、罠、範囲圧を処理してから射線を作る対面。,設置物・範囲圧を処理してから通路を使う。,ジャンクラットの得意な通路に残らず、設置物や範囲圧を処理してから射線を作る。,ジャンクラットの範囲圧が残る通路で粘り続ける。,トールビョーン視点では「範囲・設置物処理」として処理する。最初に設置物・範囲圧を処理してから通路を使う。
Torbjorn,Torbjörn,撃ち合いテンポ,撃ち合いテンポ,撃ち合い,スキル交換後の1回のピークで有利不利が変わる対面。,主要スキル後の1回のピークで有利を取る。,トールビョーンの主要スキル後に1回のピークし、同じ位置で撃ち合いを続けない。,トールビョーンのスキルが残っている状態で同じピークを繰り返す。,トールビョーン視点では「撃ち合いテンポ」として処理する。最初に主要スキル後の1回のピークで有利を取る。
Torbjorn,Bastion,範囲・設置物処理,長射線管理,設置処理,設置物、罠、範囲圧を処理してから射線を作る対面。,設置物・範囲圧を処理してから通路を使う。,バスティオンの得意な通路に残らず、設置物や範囲圧を処理してから射線を作る。,バスティオンの範囲圧が残る通路で粘り続ける。,トールビョーン視点では「範囲・設置物処理」として処理する。最初に設置物・範囲圧を処理してから通路を使う。
Torbjorn,Mei,範囲・設置物処理,撃ち合いテンポ,設置処理,設置物、罠、範囲圧を処理してから射線を作る対面。,設置物・範囲圧を処理してから通路を使う。,メイの得意な通路に残らず、設置物や範囲圧を処理してから射線を作る。,メイの範囲圧が残る通路で粘り続ける。次の遮蔽へ戻る。,トールビョーン視点では「範囲・設置物処理」として処理する。最初に設置物・範囲圧を処理してから通路を使う。
Torbjorn,Illari,救助崩し,長射線管理,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復スキルを吐かせる。,イラリー本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから次に撃つ敵を選び直す。,イラリーの救助スキルを見ないまま撃破確定だと決めつける。,トールビョーン視点では「救助崩し」として処理する。最初に撃破より先に救助・回復スキルを吐かせる。
Torbjorn,Jetpack Cat,空中圧の回避,救助崩し,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,ジェットパック・キャットを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,ジェットパック・キャットを見上げ続けて地上の脅威と遮蔽を失う。,トールビョーン視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Torbjorn,Juno,空中圧の回避,救助崩し,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,ジュノを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,ジュノを見上げ続けて地上の脅威と遮蔽を失う。,トールビョーン視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Torbjorn,Baptiste,救助崩し,撃ち合いテンポ,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復スキルを吐かせる。,バティスト本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから次に撃つ敵を選び直す。,バティストの救助スキルを見ないまま撃破確定だと決めつける。,トールビョーン視点では「救助崩し」として処理する。最初に撃破より先に救助・回復スキルを吐かせる。
Torbjorn,Mercy,空中圧の回避,救助崩し,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,マーシーを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,マーシーを見上げ続けて地上の脅威と遮蔽を失う。,トールビョーン視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Torbjorn,Lifeweaver,救助崩し,撃ち合いテンポ,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復スキルを吐かせる。,ライフウィーバー本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから次に撃つ敵を選び直す。,ライフウィーバーの救助スキルを見ないまま撃破確定だと決めつける。,トールビョーン視点では「救助崩し」として処理する。最初に撃破より先に救助・回復スキルを吐かせる。
Torbjorn,Kiriko,接近拒否,救助崩し,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,キリコが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,キリコを単独で深追いし、味方射線と回復範囲から外れる。,トールビョーン視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。
Torbjorn,Brigitte,救助崩し,撃ち合いテンポ,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復スキルを吐かせる。,ブリギッテ本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから次に撃つ敵を選び直す。,ブリギッテの救助スキルを見ないまま撃破確定だと決めつける。,トールビョーン視点では「救助崩し」として処理する。最初に撃破より先に救助・回復スキルを吐かせる。
Torbjorn,Moira,接近拒否,救助崩し,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,モイラが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,モイラを単独で深追いし、味方射線と回復範囲から外れる。,トールビョーン視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。
Torbjorn,Lúcio,接近拒否,救助崩し,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,ルシオが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,ルシオを単独で深追いし、味方射線と回復範囲から外れる。,トールビョーン視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。
Torbjorn,Ana,救助崩し,長射線管理,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復スキルを吐かせる。,アナ本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから次に撃つ敵を選び直す。,アナの救助スキルを見ないまま撃破確定だと決めつける。,トールビョーン視点では「救助崩し」として処理する。最初に撃破より先に救助・回復スキルを吐かせる。
Torbjorn,Wuyang,救助崩し,撃ち合いテンポ,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復スキルを吐かせる。,ウーヤン本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから次に撃つ敵を選び直す。,ウーヤンの救助スキルを見ないまま撃破確定だと決めつける。,トールビョーン視点では「救助崩し」として処理する。最初に撃破より先に救助・回復スキルを吐かせる。
Torbjorn,Zenyatta,救助崩し,長射線管理,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復スキルを吐かせる。,ゼニヤッタ本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから次に撃つ敵を選び直す。,ゼニヤッタの救助スキルを見ないまま撃破確定だと決めつける。,トールビョーン視点では「救助崩し」として処理する。最初に撃破より先に救助・回復スキルを吐かせる。
Torbjorn,Mizuki,救助崩し,撃ち合いテンポ,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復スキルを吐かせる。,ミズキ本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから次に撃つ敵を選び直す。,ミズキの救助スキルを見ないまま撃破確定だと決めつける。,トールビョーン視点では「救助崩し」として処理する。最初に撃破より先に救助・回復スキルを吐かせる。
Bastion,D.Va,空中対策,フランカー対策,空中対策,高度・着地・支援線を分けて処理する対面。,着地・遮蔽移動・支援線を分けて処理する。,D.Vaの敵が空中の高い位置にいる時ではなく、降下・着地・支援線が切れる瞬間へ正面破壊を合わせる。,D.Vaを見上げ続けて地上の脅威と遮蔽を失う。,バスティオン視点では「空中対策」として処理する。最初に着地・遮蔽移動・支援線を分けて処理する。
Bastion,Winston,空中対策,フランカー対策,空中対策,高度・着地・支援線を分けて処理する対面。,着地・遮蔽移動・支援線を分けて処理する。,ウィンストンの敵が空中の高い位置にいる時ではなく、降下・着地・支援線が切れる瞬間へ正面破壊を合わせる。,ウィンストンを見上げ続けて地上の脅威と遮蔽を失う。,バスティオン視点では「空中対策」として処理する。最初に着地・遮蔽移動・支援線を分けて処理する。
Bastion,Doomfist,空中対策,フランカー対策,空中対策,高度・着地・支援線を分けて処理する対面。,着地・遮蔽移動・支援線を分けて処理する。,ドゥームフィストの敵が空中の高い位置にいる時ではなく、降下・着地・支援線が切れる瞬間へ正面破壊を合わせる。,ドゥームフィストを見上げ続けて地上の脅威と遮蔽を失う。,バスティオン視点では「空中対策」として処理する。最初に着地・遮蔽移動・支援線を分けて処理する。
Bastion,Hazard,フランカー対策,高耐久削り,フランカー,ダイブ経路、帰り道、再突入を分けて管理する対面。,ダイブ経路ではなく帰り道と再突入を管理する。,ハザードのダイブ経路を見すぎず、帰り道と再突入の位置に照準を置く。,ハザードを単独で深追いし、味方射線と回復範囲から外れる。,バスティオン視点では「フランカー対策」として処理する。最初にダイブ経路ではなく帰り道と再突入を管理する。
Bastion,Wrecking Ball,空中対策,フランカー対策,空中対策,高度・着地・支援線を分けて処理する対面。,着地・遮蔽移動・支援線を分けて処理する。,レッキング・ボールの敵が空中の高い位置にいる時ではなく、降下・着地・支援線が切れる瞬間へ正面破壊を合わせる。,レッキング・ボールを見上げ続けて地上の脅威と遮蔽を失う。,バスティオン視点では「空中対策」として処理する。最初に着地・遮蔽移動・支援線を分けて処理する。
Bastion,Zarya,高耐久削り,撃ち合いテンポ,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,ザリアを倒し切ろうとせず、防御スキルを使わせたら後衛か孤立敵へ切り替える。,ザリアだけを撃ち続け、後衛の支援線を放置する。,バスティオン視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。
Bastion,Junker Queen,正面破壊,高耐久削り,正面破壊,短時間の火力集中で前線資源を壊す対面。,短時間の火力集中で前線資源を壊す。,ジャンカー・クイーンの前線資源へ短時間だけ火力を集中し、長引いたら角度を変える。,ジャンカー・クイーンのスキルが残っている状態で同じピークを繰り返す。,バスティオン視点では「正面破壊」として処理する。最初に短時間の火力集中で前線資源を壊す。
Bastion,Domina,高耐久削り,撃ち合いテンポ,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,ドミナを倒し切ろうとせず、防御スキルを使わせたら後衛か孤立敵へ切り替える。,ドミナだけを撃ち続け、後衛の支援線を放置する。,バスティオン視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。
Bastion,Mauga,高耐久削り,撃ち合いテンポ,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,マウガを倒し切ろうとせず、防御スキルを使わせたら後衛か孤立敵へ切り替える。,マウガだけを撃ち続け、後衛の支援線を放置する。,バスティオン視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。
Bastion,Ramattra,盾割り・正面資源,高耐久削り,盾資源,バリア・防御スキルを削り、真正面に時間を使いすぎない対面。,バリアや防御スキルを削って後衛へ切り替える。,ラマットラのバリア・防御スキルを削り、射線が切れた瞬間が出た瞬間だけ撃破候補へ切り替える。,ラマットラだけを撃ち続け、後衛の支援線を放置する。,バスティオン視点では「盾割り・正面資源」として処理する。最初にバリアや防御スキルを削って後衛へ切り替える。
Bastion,Roadhog,高耐久削り,長射線管理,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,ロードホッグを倒し切ろうとせず、防御スキルを使わせたら後衛か孤立敵へ切り替える。,ロードホッグだけを撃ち続け、後衛の支援線を放置する。,バスティオン視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。
Bastion,Orisa,高耐久削り,撃ち合いテンポ,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,オリーサを倒し切ろうとせず、防御スキルを使わせたら後衛か孤立敵へ切り替える。,オリーサだけを撃ち続け、後衛の支援線を放置する。,バスティオン視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。
Bastion,Sigma,盾割り・正面資源,長射線管理,盾資源,バリア・防御スキルを削り、真正面に時間を使いすぎない対面。,バリアや防御スキルを削って後衛へ切り替える。,シグマのバリア・防御スキルを削り、射線が切れた瞬間が出た瞬間だけ撃破候補へ切り替える。,シグマだけを撃ち続け、後衛の支援線を放置する。,バスティオン視点では「盾割り・正面資源」として処理する。最初にバリアや防御スキルを削って後衛へ切り替える。
Bastion,Reinhardt,盾割り・正面資源,高耐久削り,盾資源,バリア・防御スキルを削り、真正面に時間を使いすぎない対面。,バリアや防御スキルを削って後衛へ切り替える。,ラインハルトのバリア・防御スキルを削り、射線が切れた瞬間が出た瞬間だけ撃破候補へ切り替える。,ラインハルトだけを撃ち続け、後衛の支援線を放置する。,バスティオン視点では「盾割り・正面資源」として処理する。最初にバリアや防御スキルを削って後衛へ切り替える。
Bastion,Ashe,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,アッシュの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,アッシュの得意射線で正面から長く撃ち合う。次の遮蔽へ戻る。,バスティオン視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。
Bastion,Widowmaker,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,ウィドウメイカーの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,ウィドウメイカーの得意射線で正面から長く撃ち合う。,バスティオン視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。
