target_id,enemy_id,depth_archetype,first_check,commit_window,reset_rule,practice_question,depth_summary,duplication_guardrail,source_cue
Mei,Orisa,高耐久の前線スキルを削って後衛へ切り替えるタンク,オリーサだけを倒す設計にせず、回復線・防御スキル・後衛の露出を同時に見る。,オリーサが前へ出た瞬間は削り、防御・救助・移動スキルを使った直後に後ろのサポートか横のダメージへ凍結ブラスターとアイス・ウォールを移す。,正面で長く撃ち続けず、クリオフリーズで射線を変えて敵の回復と防御を分散させる。,試合後に「オリーサの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対オリーサは、高耐久の前線スキルを削って後衛へ切り替えるタンクとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,オリーサへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Sigma,高耐久の前線スキルを削って後衛へ切り替えるタンク,シグマだけを倒す設計にせず、回復線・防御スキル・後衛の露出を同時に見る。,シグマが前へ出た瞬間は削り、防御・救助・移動スキルを使った直後に後ろのサポートか横のダメージへ凍結ブラスターとアイス・ウォールを移す。,正面で長く撃ち続けず、クリオフリーズで射線を変えて敵の回復と防御を分散させる。,試合後に「シグマの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対シグマは、高耐久の前線スキルを削って後衛へ切り替えるタンクとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,シグマへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Reinhardt,高耐久の前線スキルを削って後衛へ切り替えるタンク,ラインハルトだけを倒す設計にせず、回復線・防御スキル・後衛の露出を同時に見る。,ラインハルトが前へ出た瞬間は削り、防御・救助・移動スキルを使った直後に後ろのサポートか横のダメージへ凍結ブラスターとアイス・ウォールを移す。,正面で長く撃ち続けず、クリオフリーズで射線を変えて敵の回復と防御を分散させる。,試合後に「ラインハルトの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対ラインハルトは、高耐久の前線スキルを削って後衛へ切り替えるタンクとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ラインハルトへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Ashe,長射線で先に体力差を作る敵,アッシュの正面射線へ体を置かず、味方が視線を引いた一拍だけ別射線を使う。,アッシュが照準を別方向へ向けた瞬間、または遮蔽移動中に凍結ブラスターとアイス・ウォールを差し込む。,一度撃った位置は読まれるため、クリオフリーズで次の遮蔽へ移り、同じ場所から再ピークしない。,試合後に「アッシュの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対アッシュは、長射線で先に体力差を作る敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,アッシュへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Widowmaker,長射線で先に体力差を作る敵,ウィドウメイカーの正面射線へ体を置かず、味方が視線を引いた一拍だけ別射線を使う。,ウィドウメイカーが照準を別方向へ向けた瞬間、または遮蔽移動中に凍結ブラスターとアイス・ウォールを差し込む。,一度撃った位置は読まれるため、クリオフリーズで次の遮蔽へ移り、同じ場所から再ピークしない。,試合後に「ウィドウメイカーの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対ウィドウメイカーは、長射線で先に体力差を作る敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ウィドウメイカーへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Emre,長射線で先に体力差を作る敵,エムレの正面射線へ体を置かず、味方が視線を引いた一拍だけ別射線を使う。,エムレが照準を別方向へ向けた瞬間、または遮蔽移動中に凍結ブラスターとアイス・ウォールを差し込む。,一度撃った位置は読まれるため、クリオフリーズで次の遮蔽へ移り、同じ場所から再ピークしない。,試合後に「エムレの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対エムレは、長射線で先に体力差を作る敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,エムレへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Cassidy,長射線で先に体力差を作る敵,キャスディの正面射線へ体を置かず、味方が視線を引いた一拍だけ別射線を使う。,キャスディが照準を別方向へ向けた瞬間、または遮蔽移動中に凍結ブラスターとアイス・ウォールを差し込む。,一度撃った位置は読まれるため、クリオフリーズで次の遮蔽へ移り、同じ場所から再ピークしない。,試合後に「キャスディの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対キャスディは、長射線で先に体力差を作る敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,キャスディへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Sojourn,長射線で先に体力差を作る敵,ソジョーンの正面射線へ体を置かず、味方が視線を引いた一拍だけ別射線を使う。,ソジョーンが照準を別方向へ向けた瞬間、または遮蔽移動中に凍結ブラスターとアイス・ウォールを差し込む。,一度撃った位置は読まれるため、クリオフリーズで次の遮蔽へ移り、同じ場所から再ピークしない。,試合後に「ソジョーンの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対ソジョーンは、長射線で先に体力差を作る敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ソジョーンへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Soldier: 76,長射線で先に体力差を作る敵,ソルジャー76の正面射線へ体を置かず、味方が視線を引いた一拍だけ別射線を使う。,ソルジャー76が照準を別方向へ向けた瞬間、または遮蔽移動中に凍結ブラスターとアイス・ウォールを差し込む。,一度撃った位置は読まれるため、クリオフリーズで次の遮蔽へ移り、同じ場所から再ピークしない。,試合後に「ソルジャー76の何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対ソルジャー76は、長射線で先に体力差を作る敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ソルジャー76への説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Hanzo,長射線で先に体力差を作る敵,ハンゾーの正面射線へ体を置かず、味方が視線を引いた一拍だけ別射線を使う。,ハンゾーが照準を別方向へ向けた瞬間、または遮蔽移動中に凍結ブラスターとアイス・ウォールを差し込む。,一度撃った位置は読まれるため、クリオフリーズで次の遮蔽へ移り、同じ場所から再ピークしない。,試合後に「ハンゾーの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対ハンゾーは、長射線で先に体力差を作る敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ハンゾーへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Freja,長射線で先に体力差を作る敵,フレイヤの正面射線へ体を置かず、味方が視線を引いた一拍だけ別射線を使う。,フレイヤが照準を別方向へ向けた瞬間、または遮蔽移動中に凍結ブラスターとアイス・ウォールを差し込む。,一度撃った位置は読まれるため、クリオフリーズで次の遮蔽へ移り、同じ場所から再ピークしない。,試合後に「フレイヤの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対フレイヤは、長射線で先に体力差を作る敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,フレイヤへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Anran,ダイブ経路・帰り道・再突入を分けるフランカー,アンランの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。,アンランが移動スキルを切った直後に凍結ブラスターとアイス・ウォールを硬直に合わせ、倒し切れない時は追わない。,追撃で味方から離れず、クリオフリーズで元の遮蔽へ戻る。倒し切れない時は次の再突入を待ち、同じ通路を追わない。,試合後に「アンランの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対アンランは、ダイブ経路・帰り道・再突入を分けるフランカーとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,アンランへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Genji,ダイブ経路・帰り道・再突入を分けるフランカー,ゲンジの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。,ゲンジが移動スキルを切った直後に凍結ブラスターとアイス・ウォールを硬直に合わせ、倒し切れない時は追わない。,追撃で味方から離れず、クリオフリーズで元の遮蔽へ戻る。倒し切れない時は次の再突入を待ち、同じ通路を追わない。,試合後に「ゲンジの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対ゲンジは、ダイブ経路・帰り道・再突入を分けるフランカーとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ゲンジへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Shion,ダイブ経路・帰り道・再突入を分けるフランカー,シオンの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。,シオンが移動スキルを切った直後に凍結ブラスターとアイス・ウォールを硬直に合わせ、倒し切れない時は追わない。,追撃で味方から離れず、クリオフリーズで元の遮蔽へ戻る。倒し切れない時は次の再突入を待ち、同じ通路を追わない。,試合後に「シオンの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対シオンは、ダイブ経路・帰り道・再突入を分けるフランカーとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,シオンへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Sombra,ダイブ経路・帰り道・再突入を分けるフランカー,ソンブラの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。,ソンブラが移動スキルを切った直後に凍結ブラスターとアイス・ウォールを硬直に合わせ、倒し切れない時は追わない。,追撃で味方から離れず、クリオフリーズで元の遮蔽へ戻る。倒し切れない時は次の再突入を待ち、同じ通路を追わない。,試合後に「ソンブラの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対ソンブラは、ダイブ経路・帰り道・再突入を分けるフランカーとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ソンブラへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Tracer,ダイブ経路・帰り道・再突入を分けるフランカー,トレーサーの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。,トレーサーが移動スキルを切った直後に凍結ブラスターとアイス・ウォールを硬直に合わせ、倒し切れない時は追わない。,追撃で味方から離れず、クリオフリーズで元の遮蔽へ戻る。倒し切れない時は次の再突入を待ち、同じ通路を追わない。,試合後に「トレーサーの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対トレーサーは、ダイブ経路・帰り道・再突入を分けるフランカーとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,トレーサーへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Venture,ダイブ経路・帰り道・再突入を分けるフランカー,ベンチャーの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。,ベンチャーが移動スキルを切った直後に凍結ブラスターとアイス・ウォールを硬直に合わせ、倒し切れない時は追わない。,追撃で味方から離れず、クリオフリーズで元の遮蔽へ戻る。倒し切れない時は次の再突入を待ち、同じ通路を追わない。,試合後に「ベンチャーの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対ベンチャーは、ダイブ経路・帰り道・再突入を分けるフランカーとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ベンチャーへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Reaper,ダイブ経路・帰り道・再突入を分けるフランカー,リーパーの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。,リーパーが移動スキルを切った直後に凍結ブラスターとアイス・ウォールを硬直に合わせ、倒し切れない時は追わない。,追撃で味方から離れず、クリオフリーズで元の遮蔽へ戻る。倒し切れない時は次の再突入を待ち、同じ通路を追わない。,試合後に「リーパーの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対リーパーは、ダイブ経路・帰り道・再突入を分けるフランカーとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,リーパーへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Vendetta,ダイブ経路・帰り道・再突入を分けるフランカー,ヴェンデッタの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。,ヴェンデッタが移動スキルを切った直後に凍結ブラスターとアイス・ウォールを硬直に合わせ、倒し切れない時は追わない。,追撃で味方から離れず、クリオフリーズで元の遮蔽へ戻る。倒し切れない時は次の再突入を待ち、同じ通路を追わない。,試合後に「ヴェンデッタの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対ヴェンデッタは、ダイブ経路・帰り道・再突入を分けるフランカーとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ヴェンデッタへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Echo,高度・着地・支援線を分ける空中敵,エコーを空中で長く追い続けず、高度が落ちる地点・着地先・支援線を先に決める。,エコーがブーストや高度維持を使った直後、着地先が限定された瞬間へ凍結ブラスターとアイス・ウォールを集中する。,見上げ続けて地上の圧を失わず、クリオフリーズで遮蔽へ戻って次の着地だけを見る。,試合後に「エコーの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対エコーは、高度・着地・支援線を分ける空中敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,エコーへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Pharah,高度・着地・支援線を分ける空中敵,ファラを空中で長く追い続けず、高度が落ちる地点・着地先・支援線を先に決める。,ファラがブーストや高度維持を使った直後、着地先が限定された瞬間へ凍結ブラスターとアイス・ウォールを集中する。,見上げ続けて地上の圧を失わず、クリオフリーズで遮蔽へ戻って次の着地だけを見る。,試合後に「ファラの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対ファラは、高度・着地・支援線を分ける空中敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ファラへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Symmetra,通路と設置物で退路を制限する敵,シンメトラの得意な通路を通る前に、設置物・範囲圧・逃げ道・味方が見ている射線を順番に処理する。,設置物や範囲圧を無視して本体へ行かず、通路が空いた瞬間だけ凍結ブラスターとアイス・ウォールを使う。,範囲内で粘らず、クリオフリーズで通路を変えてから次の射線を作る。戻る場所を決めてから本体を撃つ。,試合後に「シンメトラの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対シンメトラは、通路と設置物で退路を制限する敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,シンメトラへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Junkrat,通路と設置物で退路を制限する敵,ジャンクラットの得意な通路を通る前に、設置物・範囲圧・逃げ道・味方が見ている射線を順番に処理する。,設置物や範囲圧を無視して本体へ行かず、通路が空いた瞬間だけ凍結ブラスターとアイス・ウォールを使う。,範囲内で粘らず、クリオフリーズで通路を変えてから次の射線を作る。戻る場所を決めてから本体を撃つ。,試合後に「ジャンクラットの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対ジャンクラットは、通路と設置物で退路を制限する敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ジャンクラットへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Torbjörn,通路と設置物で退路を制限する敵,トールビョーンの得意な通路を通る前に、設置物・範囲圧・逃げ道・味方が見ている射線を順番に処理する。,設置物や範囲圧を無視して本体へ行かず、通路が空いた瞬間だけ凍結ブラスターとアイス・ウォールを使う。,範囲内で粘らず、クリオフリーズで通路を変えてから次の射線を作る。戻る場所を決めてから本体を撃つ。,試合後に「トールビョーンの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対トールビョーンは、通路と設置物で退路を制限する敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,トールビョーンへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Bastion,通路と設置物で退路を制限する敵,バスティオンの得意な通路を通る前に、設置物・範囲圧・逃げ道・味方が見ている射線を順番に処理する。,設置物や範囲圧を無視して本体へ行かず、通路が空いた瞬間だけ凍結ブラスターとアイス・ウォールを使う。,範囲内で粘らず、クリオフリーズで通路を変えてから次の射線を作る。戻る場所を決めてから本体を撃つ。,試合後に「バスティオンの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対バスティオンは、通路と設置物で退路を制限する敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,バスティオンへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Mei,通路と設置物で退路を制限する敵,メイの得意な通路を通る前に、設置物・範囲圧・逃げ道・味方が見ている射線を順番に処理する。,設置物や範囲圧を無視して本体へ行かず、通路が空いた瞬間だけ凍結ブラスターとアイス・ウォールを使う。,範囲内で粘らず、クリオフリーズで通路を変えてから次の射線を作る。戻る場所を決めてから本体を撃つ。,試合後に「メイの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対メイは、通路と設置物で退路を制限する敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,メイへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Illari,救助・回復スキルでキルタイミングを遅らせるサポート,イラリー本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,イラリーの救助・回復スキルを先に使わせ、直後に守られていない敵へ凍結ブラスターとアイス・ウォールを合わせる。,救助を吐かせた後に深追いせず、クリオフリーズで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「イラリーの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対イラリーは、救助・回復スキルでキルタイミングを遅らせるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,イラリーへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Jetpack Cat,支援線を切ると崩れるサポート,ジェットパック・キャット本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,ジェットパック・キャットの救助・回復スキルを先に使わせ、直後に守られていない敵へ凍結ブラスターとアイス・ウォールを合わせる。,救助を吐かせた後に深追いせず、クリオフリーズで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「ジェットパック・キャットの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対ジェットパック・キャットは、支援線を切ると崩れるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ジェットパック・キャットへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Juno,支援線を切ると崩れるサポート,ジュノ本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,ジュノの救助・回復スキルを先に使わせ、直後に守られていない敵へ凍結ブラスターとアイス・ウォールを合わせる。,救助を吐かせた後に深追いせず、クリオフリーズで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「ジュノの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対ジュノは、支援線を切ると崩れるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ジュノへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
Mei,Baptiste,救助・回復スキルでキルタイミングを遅らせるサポート,バティスト本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,バティストの救助・回復スキルを先に使わせ、直後に守られていない敵へ凍結ブラスターとアイス・ウォールを合わせる。,救助を吐かせた後に深追いせず、クリオフリーズで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「バティストの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,メイ対バティストは、救助・回復スキルでキルタイミングを遅らせるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,バティストへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、メイの凍結ブラスターとアイス・ウォールとクリオフリーズの使い道を混同しない。,敵が前に出る瞬間、移動・防御スキル使用後、サポートとの射線が離れた瞬間
