target_id,enemy_id,priority_class,priority_score,first_watch_rule,pressure_rule,do_not_chase_rule,swap_condition,reason
Torbjorn,Reinhardt,pressure_only,6.0,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ラインハルトは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,Ashe,pressure_only,6.3,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,アッシュは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,Widowmaker,focus_first,6.7,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ウィドウメイカーはフランカー・ダイブ役・ダイブ経路を通る敵に該当するため、人数差を作る最初の候補にする。
Torbjorn,Emre,pressure_only,6.3,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,エムレは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,Cassidy,pressure_only,6.2,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,キャスディは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,Sojourn,pressure_only,6.2,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ソジョーンは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,Soldier: 76,pressure_only,6.0,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ソルジャー76は倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,Hanzo,pressure_only,6.5,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ハンゾーは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,Freja,pressure_only,6.2,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,フレイヤは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,Anran,focus_first,7.9,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,アンランはフランカー・ダイブ役・ダイブ経路を通る敵に該当するため、人数差を作る最初の候補にする。
Torbjorn,Genji,focus_first,8.0,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ゲンジはフランカー・ダイブ役・ダイブ経路を通る敵に該当するため、人数差を作る最初の候補にする。
Torbjorn,Shion,punish_late,7.6,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,シオンは先に追わず、移動・防御・救助を使った後にオーバーロード中だけ撃破圧を上げる。
Torbjorn,Sombra,focus_first,8.2,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ソンブラはフランカー・ダイブ役・ダイブ経路を通る敵に該当するため、人数差を作る最初の候補にする。
Torbjorn,Tracer,punish_late,7.6,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,トレーサーは先に追わず、移動・防御・救助を使った後にオーバーロード中だけ撃破圧を上げる。
Torbjorn,Venture,focus_first,8.2,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ベンチャーはフランカー・ダイブ役・ダイブ経路を通る敵に該当するため、人数差を作る最初の候補にする。
Torbjorn,Reaper,focus_first,8.0,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,リーパーはフランカー・ダイブ役・ダイブ経路を通る敵に該当するため、人数差を作る最初の候補にする。
Torbjorn,Vendetta,focus_first,7.9,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ヴェンデッタはフランカー・ダイブ役・ダイブ経路を通る敵に該当するため、人数差を作る最初の候補にする。
Torbjorn,Echo,focus_first,7.8,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,エコーはフランカー・ダイブ役・ダイブ経路を通る敵に該当するため、人数差を作る最初の候補にする。
Torbjorn,Pharah,focus_first,7.8,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ファラはフランカー・ダイブ役・ダイブ経路を通る敵に該当するため、人数差を作る最初の候補にする。
Torbjorn,Symmetra,pressure_only,6.1,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,シンメトラは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,Junkrat,pressure_only,6.4,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ジャンクラットは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,Torbjörn,pressure_only,6.0,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,トールビョーンは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,Bastion,pressure_only,5.9,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,バスティオンは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,Mei,pressure_only,6.4,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,メイは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,Illari,pressure_only,6.4,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,イラリーは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,Jetpack Cat,punish_late,7.8,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ジェットパック・キャットは先に追わず、移動・防御・救助を使った後にオーバーロード中だけ撃破圧を上げる。
Torbjorn,Juno,focus_first,8.0,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ジュノはフランカー・ダイブ役・ダイブ経路を通る敵に該当するため、人数差を作る最初の候補にする。
Torbjorn,Baptiste,pressure_only,6.5,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,バティストは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,Mercy,punish_late,7.7,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,マーシーは先に追わず、移動・防御・救助を使った後にオーバーロード中だけ撃破圧を上げる。
Torbjorn,Lifeweaver,pressure_only,5.8,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ライフウィーバーは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,Kiriko,punish_late,8.4,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,キリコは先に追わず、移動・防御・救助を使った後にオーバーロード中だけ撃破圧を上げる。
Torbjorn,Brigitte,pressure_only,5.8,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ブリギッテは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,Moira,pressure_only,5.6,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,モイラは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,Lúcio,punish_late,7.5,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ルシオは先に追わず、移動・防御・救助を使った後にオーバーロード中だけ撃破圧を上げる。
Torbjorn,Ana,focus_first,7.0,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,アナはフランカー・ダイブ役・ダイブ経路を通る敵に該当するため、人数差を作る最初の候補にする。
Torbjorn,Wuyang,pressure_only,6.1,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ウーヤンは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,Zenyatta,focus_first,6.7,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ゼニヤッタはフランカー・ダイブ役・ダイブ経路を通る敵に該当するため、人数差を作る最初の候補にする。
Torbjorn,Mizuki,pressure_only,6.1,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ミズキは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Bastion,D.Va,focus_first,7.0,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,D.Vaは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,Winston,focus_first,6.8,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ウィンストンは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,Doomfist,focus_first,7.4,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ドゥームフィストは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,Hazard,focus_first,8.0,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ハザードは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,Wrecking Ball,focus_first,6.9,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,レッキング・ボールは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,Zarya,focus_first,8.7,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ザリアは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,Junker Queen,focus_first,9.2,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ジャンカー・クイーンは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,Domina,focus_first,8.6,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ドミナは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,Mauga,focus_first,8.8,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,マウガは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,Ramattra,focus_first,8.6,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ラマットラは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,Roadhog,focus_first,9.2,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ロードホッグは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,Orisa,focus_first,8.5,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,オリーサは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,Sigma,focus_first,8.8,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,シグマは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,Reinhardt,focus_first,8.6,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ラインハルトは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,Ashe,pressure_only,6.1,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,アッシュは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,Widowmaker,pressure_only,6.5,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ウィドウメイカーは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,Emre,pressure_only,6.1,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,エムレは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,Cassidy,pressure_only,6.0,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,キャスディは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,Sojourn,pressure_only,6.0,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ソジョーンは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,Soldier: 76,pressure_only,5.8,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ソルジャー76は倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,Hanzo,pressure_only,6.3,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ハンゾーは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,Freja,pressure_only,6.0,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,フレイヤは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,Anran,punish_late,5.0,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,アンランは先に追わず、移動・防御・救助を使った後に防御・移動を見てから強襲モードを合わせる。
Bastion,Genji,avoid_chase,4.5,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ゲンジは機動力の高い敵を形態終了後に追わない対象。位置を見ても単独で追わない。
Bastion,Shion,avoid_chase,4.1,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,シオンは機動力の高い敵を形態終了後に追わない対象。位置を見ても単独で追わない。
Bastion,Sombra,punish_late,5.3,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ソンブラは先に追わず、移動・防御・救助を使った後に防御・移動を見てから強襲モードを合わせる。
Bastion,Tracer,punish_late,4.7,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,トレーサーは先に追わず、移動・防御・救助を使った後に防御・移動を見てから強襲モードを合わせる。
Bastion,Venture,punish_late,5.3,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ベンチャーは先に追わず、移動・防御・救助を使った後に防御・移動を見てから強襲モードを合わせる。
Bastion,Reaper,punish_late,5.1,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,リーパーは先に追わず、移動・防御・救助を使った後に防御・移動を見てから強襲モードを合わせる。
Bastion,Vendetta,punish_late,5.0,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ヴェンデッタは先に追わず、移動・防御・救助を使った後に防御・移動を見てから強襲モードを合わせる。
Bastion,Echo,avoid_chase,4.3,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,エコーは機動力の高い敵を形態終了後に追わない対象。位置を見ても単独で追わない。
Bastion,Pharah,avoid_chase,4.3,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ファラは機動力の高い敵を形態終了後に追わない対象。位置を見ても単独で追わない。
Bastion,Symmetra,pressure_only,5.9,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,シンメトラは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,Junkrat,pressure_only,6.2,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ジャンクラットは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,Torbjörn,pressure_only,5.8,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,トールビョーンは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,Bastion,pressure_only,5.7,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,バスティオンは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,Mei,pressure_only,6.2,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,メイは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,Illari,focus_first,6.6,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,イラリーは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,Jetpack Cat,avoid_chase,4.7,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ジェットパック・キャットは機動力の高い敵を形態終了後に追わない対象。位置を見ても単独で追わない。
Bastion,Juno,avoid_chase,4.9,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ジュノは機動力の高い敵を形態終了後に追わない対象。位置を見ても単独で追わない。
Bastion,Baptiste,focus_first,6.7,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,バティストは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,Mercy,punish_late,5.2,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,マーシーは先に追わず、移動・防御・救助を使った後に防御・移動を見てから強襲モードを合わせる。
Bastion,Lifeweaver,pressure_only,6.0,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ライフウィーバーは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,Kiriko,punish_late,5.9,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,キリコは先に追わず、移動・防御・救助を使った後に防御・移動を見てから強襲モードを合わせる。
Bastion,Brigitte,pressure_only,6.0,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ブリギッテは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,Moira,pressure_only,5.8,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,モイラは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,Lúcio,punish_late,5.0,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ルシオは先に追わず、移動・防御・救助を使った後に防御・移動を見てから強襲モードを合わせる。
Bastion,Ana,focus_first,7.2,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,アナは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,Wuyang,pressure_only,6.3,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ウーヤンは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,Zenyatta,focus_first,6.9,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ゼニヤッタは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,Mizuki,pressure_only,6.3,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ミズキは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Mei,D.Va,punish_late,6.4,前に出たタンク・近距離ダメージ,空中・長射線は無理に追わず進路を遅らせる,射程外の敵へ徒歩で詰めない,アイス・ウォールで孤立を作ってから凍結ブラスターを当てる,D.Vaは先に追わず、移動・防御・救助を使った後にアイス・ウォールで孤立を作ってから凍結ブラスターを当てる。
Mei,Winston,punish_late,6.2,前に出たタンク・近距離ダメージ,空中・長射線は無理に追わず進路を遅らせる,射程外の敵へ徒歩で詰めない,アイス・ウォールで孤立を作ってから凍結ブラスターを当てる,ウィンストンは先に追わず、移動・防御・救助を使った後にアイス・ウォールで孤立を作ってから凍結ブラスターを当てる。
Mei,Doomfist,focus_first,6.8,前に出たタンク・近距離ダメージ,空中・長射線は無理に追わず進路を遅らせる,射程外の敵へ徒歩で詰めない,アイス・ウォールで孤立を作ってから凍結ブラスターを当てる,ドゥームフィストは前に出たタンク・近距離ダメージに該当するため、人数差を作る最初の候補にする。
Mei,Hazard,focus_first,8.8,前に出たタンク・近距離ダメージ,空中・長射線は無理に追わず進路を遅らせる,射程外の敵へ徒歩で詰めない,アイス・ウォールで孤立を作ってから凍結ブラスターを当てる,ハザードは前に出たタンク・近距離ダメージに該当するため、人数差を作る最初の候補にする。
