target_id,target_ja,enemy_id,enemy_ja,enemy_role,enemy_sub_role,composition_basic_tier,composition_category_summary_tier,detail_basic_plan_tier,matchup_category_tier,priority_target_summary_tier,matchup_reason_clarity_tier,diagnostic_uniqueness_tier,skill_wait_windows_tier,ultimate_decision_tier,rank_advice_quality_tier,free_preview_text,paid_unlock_text,monetization_note,entitlement_version
Bastion,バスティオン,Orisa,オリーサ,タンク,ブルーザー,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、オリーサへの基本方針と対面カテゴリまでは無料で確認できる。,オリーサへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Sigma,シグマ,タンク,ストールワート,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、シグマへの基本方針と対面カテゴリまでは無料で確認できる。,シグマへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Reinhardt,ラインハルト,タンク,ストールワート,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、ラインハルトへの基本方針と対面カテゴリまでは無料で確認できる。,ラインハルトへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Ashe,アッシュ,ダメージ,シャープシューター,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、アッシュへの基本方針と対面カテゴリまでは無料で確認できる。,アッシュへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Widowmaker,ウィドウメイカー,ダメージ,シャープシューター,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、ウィドウメイカーへの基本方針と対面カテゴリまでは無料で確認できる。,ウィドウメイカーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Emre,エムレ,ダメージ,スペシャリスト,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、エムレへの基本方針と対面カテゴリまでは無料で確認できる。,エムレへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Cassidy,キャスディ,ダメージ,シャープシューター,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、キャスディへの基本方針と対面カテゴリまでは無料で確認できる。,キャスディへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Sojourn,ソジョーン,ダメージ,シャープシューター,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、ソジョーンへの基本方針と対面カテゴリまでは無料で確認できる。,ソジョーンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Soldier: 76,ソルジャー76,ダメージ,スペシャリスト,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、ソルジャー76への基本方針と対面カテゴリまでは無料で確認できる。,ソルジャー76への有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Hanzo,ハンゾー,ダメージ,シャープシューター,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、ハンゾーへの基本方針と対面カテゴリまでは無料で確認できる。,ハンゾーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Freja,フレイヤ,ダメージ,リコン,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、フレイヤへの基本方針と対面カテゴリまでは無料で確認できる。,フレイヤへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Anran,アンラン,ダメージ,フランカー,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、アンランへの基本方針と対面カテゴリまでは無料で確認できる。,アンランへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Genji,ゲンジ,ダメージ,フランカー,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、ゲンジへの基本方針と対面カテゴリまでは無料で確認できる。,ゲンジへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Shion,シオン,ダメージ,フランカー,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、シオンへの基本方針と対面カテゴリまでは無料で確認できる。,シオンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Sombra,ソンブラ,ダメージ,リコン,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、ソンブラへの基本方針と対面カテゴリまでは無料で確認できる。,ソンブラへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Tracer,トレーサー,ダメージ,フランカー,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、トレーサーへの基本方針と対面カテゴリまでは無料で確認できる。,トレーサーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Venture,ベンチャー,ダメージ,フランカー,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、ベンチャーへの基本方針と対面カテゴリまでは無料で確認できる。,ベンチャーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Reaper,リーパー,ダメージ,フランカー,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、リーパーへの基本方針と対面カテゴリまでは無料で確認できる。,リーパーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Vendetta,ヴェンデッタ,ダメージ,フランカー,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、ヴェンデッタへの基本方針と対面カテゴリまでは無料で確認できる。,ヴェンデッタへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Echo,エコー,ダメージ,リコン,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、エコーへの基本方針と対面カテゴリまでは無料で確認できる。,エコーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Pharah,ファラ,ダメージ,リコン,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、ファラへの基本方針と対面カテゴリまでは無料で確認できる。,ファラへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Symmetra,シンメトラ,ダメージ,スペシャリスト,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、シンメトラへの基本方針と対面カテゴリまでは無料で確認できる。,シンメトラへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Junkrat,ジャンクラット,ダメージ,スペシャリスト,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、ジャンクラットへの基本方針と対面カテゴリまでは無料で確認できる。,ジャンクラットへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Torbjörn,トールビョーン,ダメージ,スペシャリスト,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、トールビョーンへの基本方針と対面カテゴリまでは無料で確認できる。,トールビョーンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Bastion,バスティオン,ダメージ,スペシャリスト,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、バスティオンへの基本方針と対面カテゴリまでは無料で確認できる。,バスティオンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Mei,メイ,ダメージ,スペシャリスト,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、メイへの基本方針と対面カテゴリまでは無料で確認できる。,メイへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Illari,イラリー,サポート,サバイバー,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、イラリーへの基本方針と対面カテゴリまでは無料で確認できる。,イラリーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Jetpack Cat,ジェットパック・キャット,サポート,タクティシャン,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、ジェットパック・キャットへの基本方針と対面カテゴリまでは無料で確認できる。,ジェットパック・キャットへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Juno,ジュノ,サポート,サバイバー,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、ジュノへの基本方針と対面カテゴリまでは無料で確認できる。,ジュノへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Baptiste,バティスト,サポート,タクティシャン,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、バティストへの基本方針と対面カテゴリまでは無料で確認できる。,バティストへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Mercy,マーシー,サポート,メディック,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、マーシーへの基本方針と対面カテゴリまでは無料で確認できる。,マーシーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Lifeweaver,ライフウィーバー,サポート,メディック,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、ライフウィーバーへの基本方針と対面カテゴリまでは無料で確認できる。,ライフウィーバーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Kiriko,キリコ,サポート,メディック,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、キリコへの基本方針と対面カテゴリまでは無料で確認できる。,キリコへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Brigitte,ブリギッテ,サポート,サバイバー,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、ブリギッテへの基本方針と対面カテゴリまでは無料で確認できる。,ブリギッテへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Moira,モイラ,サポート,メディック,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、モイラへの基本方針と対面カテゴリまでは無料で確認できる。,モイラへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Lúcio,ルシオ,サポート,タクティシャン,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、ルシオへの基本方針と対面カテゴリまでは無料で確認できる。,ルシオへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Ana,アナ,サポート,タクティシャン,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、アナへの基本方針と対面カテゴリまでは無料で確認できる。,アナへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Wuyang,ウーヤン,サポート,サバイバー,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、ウーヤンへの基本方針と対面カテゴリまでは無料で確認できる。,ウーヤンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Zenyatta,ゼニヤッタ,サポート,タクティシャン,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、ゼニヤッタへの基本方針と対面カテゴリまでは無料で確認できる。,ゼニヤッタへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Bastion,バスティオン,Mizuki,ミズキ,サポート,サバイバー,free,preview,free,preview,preview,paid,paid,paid,paid,paid,バスティオン視点で、ミズキへの基本方針と対面カテゴリまでは無料で確認できる。,ミズキへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,D.Va,D.Va,タンク,イニシエーター,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、D.Vaへの基本方針と対面カテゴリまでは無料で確認できる。,D.Vaへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Winston,ウィンストン,タンク,イニシエーター,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、ウィンストンへの基本方針と対面カテゴリまでは無料で確認できる。,ウィンストンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Doomfist,ドゥームフィスト,タンク,イニシエーター,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、ドゥームフィストへの基本方針と対面カテゴリまでは無料で確認できる。,ドゥームフィストへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Hazard,ハザード,タンク,ストールワート,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、ハザードへの基本方針と対面カテゴリまでは無料で確認できる。,ハザードへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Wrecking Ball,レッキング・ボール,タンク,イニシエーター,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、レッキング・ボールへの基本方針と対面カテゴリまでは無料で確認できる。,レッキング・ボールへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Zarya,ザリア,タンク,ブルーザー,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、ザリアへの基本方針と対面カテゴリまでは無料で確認できる。,ザリアへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Junker Queen,ジャンカー・クイーン,タンク,ストールワート,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、ジャンカー・クイーンへの基本方針と対面カテゴリまでは無料で確認できる。,ジャンカー・クイーンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Domina,ドミナ,タンク,ストールワート,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、ドミナへの基本方針と対面カテゴリまでは無料で確認できる。,ドミナへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Mauga,マウガ,タンク,ブルーザー,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、マウガへの基本方針と対面カテゴリまでは無料で確認できる。,マウガへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Ramattra,ラマットラ,タンク,ストールワート,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、ラマットラへの基本方針と対面カテゴリまでは無料で確認できる。,ラマットラへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Roadhog,ロードホッグ,タンク,ブルーザー,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、ロードホッグへの基本方針と対面カテゴリまでは無料で確認できる。,ロードホッグへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Orisa,オリーサ,タンク,ブルーザー,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、オリーサへの基本方針と対面カテゴリまでは無料で確認できる。,オリーサへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Sigma,シグマ,タンク,ストールワート,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、シグマへの基本方針と対面カテゴリまでは無料で確認できる。,シグマへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Reinhardt,ラインハルト,タンク,ストールワート,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、ラインハルトへの基本方針と対面カテゴリまでは無料で確認できる。,ラインハルトへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Ashe,アッシュ,ダメージ,シャープシューター,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、アッシュへの基本方針と対面カテゴリまでは無料で確認できる。,アッシュへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Widowmaker,ウィドウメイカー,ダメージ,シャープシューター,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、ウィドウメイカーへの基本方針と対面カテゴリまでは無料で確認できる。,ウィドウメイカーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Emre,エムレ,ダメージ,スペシャリスト,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、エムレへの基本方針と対面カテゴリまでは無料で確認できる。,エムレへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Cassidy,キャスディ,ダメージ,シャープシューター,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、キャスディへの基本方針と対面カテゴリまでは無料で確認できる。,キャスディへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Sojourn,ソジョーン,ダメージ,シャープシューター,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、ソジョーンへの基本方針と対面カテゴリまでは無料で確認できる。,ソジョーンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Soldier: 76,ソルジャー76,ダメージ,スペシャリスト,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、ソルジャー76への基本方針と対面カテゴリまでは無料で確認できる。,ソルジャー76への有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Hanzo,ハンゾー,ダメージ,シャープシューター,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、ハンゾーへの基本方針と対面カテゴリまでは無料で確認できる。,ハンゾーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Freja,フレイヤ,ダメージ,リコン,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、フレイヤへの基本方針と対面カテゴリまでは無料で確認できる。,フレイヤへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Anran,アンラン,ダメージ,フランカー,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、アンランへの基本方針と対面カテゴリまでは無料で確認できる。,アンランへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Genji,ゲンジ,ダメージ,フランカー,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、ゲンジへの基本方針と対面カテゴリまでは無料で確認できる。,ゲンジへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Shion,シオン,ダメージ,フランカー,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、シオンへの基本方針と対面カテゴリまでは無料で確認できる。,シオンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Sombra,ソンブラ,ダメージ,リコン,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、ソンブラへの基本方針と対面カテゴリまでは無料で確認できる。,ソンブラへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Tracer,トレーサー,ダメージ,フランカー,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、トレーサーへの基本方針と対面カテゴリまでは無料で確認できる。,トレーサーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Venture,ベンチャー,ダメージ,フランカー,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、ベンチャーへの基本方針と対面カテゴリまでは無料で確認できる。,ベンチャーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
Mei,メイ,Reaper,リーパー,ダメージ,フランカー,free,preview,free,preview,preview,paid,paid,paid,paid,paid,メイ視点で、リーパーへの基本方針と対面カテゴリまでは無料で確認できる。,リーパーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。,現段階では表示制限ではなくDB上の公開区分メタデータ。認証・決済実装時にこの区分を参照する。,v50.13
