target_id,target_ja,enemy_id,enemy_ja,enemy_role,enemy_sub_role,review_pattern,wave_goal,review_question,success_signal,mistake_signal,next_adjustment,vod_marker,micro_drill,source_first_check,review_version
Mei,メイ,Reinhardt,ラインハルト,タンク,ストールワート,資源削り,ラインハルトを倒し切るより、防御資源を吐かせて後衛へ切り替える準備を作る。,この試合で「ラインハルトだけを倒す設計にせず、回復線・防御資源・後衛の露出を同時に見る。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,ラインハルトが前へ出た瞬間は削り、防御・救助・移動スキルを使った直後に後ろのサポートか横のダメージへ凍結ブラスターとアイス・ウォールを移す。 次に正面で長く撃ち続けず、クリオフリーズで射線を変えて敵の回復と防御を分散させる。できていれば成功。,ラインハルトだけに射撃時間を使い、後衛や横のダメージを見られなくなる。,次の試合ではラインハルトを削った後、防御・救助・移動スキルを使わせた時点で別の敵へ照準を移す。,ラインハルトへ撃った時間と、後衛へ切り替えた瞬間を確認する。,次の試合ではラインハルトを倒すことより、確認、攻撃、退避の順番を崩さない。,ラインハルトだけを倒す設計にせず、回復線・防御資源・後衛の露出を同時に見る。,v50.18
Mei,メイ,Ashe,アッシュ,ダメージ,シャープシューター,射線管理,アッシュの正面射線を避け、短い別射線で一度だけ体力差を作る。,この試合で「アッシュの正面射線へ体を置かず、味方が視線を引いた一拍だけ別射線を使う。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,アッシュが照準を別方向へ向けた瞬間、または遮蔽移動中に凍結ブラスターとアイス・ウォールを差し込む。 次に一度撃った位置は読まれるため、クリオフリーズで次の遮蔽へ移り、同じ場所から再ピークしない。できていれば成功。,同じ場所から再ピークして、アッシュに照準を置かれたまま勝負する。,次の試合では1回撃ったらクリオフリーズで射線を変え、同じ位置を使わない。,アッシュに見られていた時間、再ピークした場所、射線変更できたかを確認する。,次の試合ではアッシュを倒すことより、確認、攻撃、退避の順番を崩さない。,アッシュの正面射線へ体を置かず、味方が視線を引いた一拍だけ別射線を使う。,v50.18
Mei,メイ,Widowmaker,ウィドウメイカー,ダメージ,シャープシューター,射線管理,ウィドウメイカーの正面射線を避け、短い別射線で一度だけ体力差を作る。,この試合で「ウィドウメイカーの正面射線へ体を置かず、味方が視線を引いた一拍だけ別射線を使う。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,ウィドウメイカーが照準を別方向へ向けた瞬間、または遮蔽移動中に凍結ブラスターとアイス・ウォールを差し込む。 次に一度撃った位置は読まれるため、クリオフリーズで次の遮蔽へ移り、同じ場所から再ピークしない。できていれば成功。,同じ場所から再ピークして、ウィドウメイカーに照準を置かれたまま勝負する。,次の試合では1回撃ったらクリオフリーズで射線を変え、同じ位置を使わない。,ウィドウメイカーに見られていた時間、再ピークした場所、射線変更できたかを確認する。,次の試合ではウィドウメイカーを倒すことより、確認、攻撃、退避の順番を崩さない。,ウィドウメイカーの正面射線へ体を置かず、味方が視線を引いた一拍だけ別射線を使う。,v50.18
Mei,メイ,Emre,エムレ,ダメージ,スペシャリスト,射線管理,エムレの正面射線を避け、短い別射線で一度だけ体力差を作る。,この試合で「エムレの正面射線へ体を置かず、味方が視線を引いた一拍だけ別射線を使う。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,エムレが照準を別方向へ向けた瞬間、または遮蔽移動中に凍結ブラスターとアイス・ウォールを差し込む。 次に一度撃った位置は読まれるため、クリオフリーズで次の遮蔽へ移り、同じ場所から再ピークしない。できていれば成功。,同じ場所から再ピークして、エムレに照準を置かれたまま勝負する。,次の試合では1回撃ったらクリオフリーズで射線を変え、同じ位置を使わない。,エムレに見られていた時間、再ピークした場所、射線変更できたかを確認する。,次の試合ではエムレを倒すことより、確認、攻撃、退避の順番を崩さない。,エムレの正面射線へ体を置かず、味方が視線を引いた一拍だけ別射線を使う。,v50.18
Mei,メイ,Cassidy,キャスディ,ダメージ,シャープシューター,射線管理,キャスディの正面射線を避け、短い別射線で一度だけ体力差を作る。,この試合で「キャスディの正面射線へ体を置かず、味方が視線を引いた一拍だけ別射線を使う。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,キャスディが照準を別方向へ向けた瞬間、または遮蔽移動中に凍結ブラスターとアイス・ウォールを差し込む。 次に一度撃った位置は読まれるため、クリオフリーズで次の遮蔽へ移り、同じ場所から再ピークしない。できていれば成功。,同じ場所から再ピークして、キャスディに照準を置かれたまま勝負する。,次の試合では1回撃ったらクリオフリーズで射線を変え、同じ位置を使わない。,キャスディに見られていた時間、再ピークした場所、射線変更できたかを確認する。,次の試合ではキャスディを倒すことより、確認、攻撃、退避の順番を崩さない。,キャスディの正面射線へ体を置かず、味方が視線を引いた一拍だけ別射線を使う。,v50.18
Mei,メイ,Sojourn,ソジョーン,ダメージ,シャープシューター,射線管理,ソジョーンの正面射線を避け、短い別射線で一度だけ体力差を作る。,この試合で「ソジョーンの正面射線へ体を置かず、味方が視線を引いた一拍だけ別射線を使う。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,ソジョーンが照準を別方向へ向けた瞬間、または遮蔽移動中に凍結ブラスターとアイス・ウォールを差し込む。 次に一度撃った位置は読まれるため、クリオフリーズで次の遮蔽へ移り、同じ場所から再ピークしない。できていれば成功。,同じ場所から再ピークして、ソジョーンに照準を置かれたまま勝負する。,次の試合では1回撃ったらクリオフリーズで射線を変え、同じ位置を使わない。,ソジョーンに見られていた時間、再ピークした場所、射線変更できたかを確認する。,次の試合ではソジョーンを倒すことより、確認、攻撃、退避の順番を崩さない。,ソジョーンの正面射線へ体を置かず、味方が視線を引いた一拍だけ別射線を使う。,v50.18
Mei,メイ,Soldier: 76,ソルジャー76,ダメージ,スペシャリスト,射線管理,ソルジャー76の正面射線を避け、短い別射線で一度だけ体力差を作る。,この試合で「ソルジャー76の正面射線へ体を置かず、味方が視線を引いた一拍だけ別射線を使う。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,ソルジャー76が照準を別方向へ向けた瞬間、または遮蔽移動中に凍結ブラスターとアイス・ウォールを差し込む。 次に一度撃った位置は読まれるため、クリオフリーズで次の遮蔽へ移り、同じ場所から再ピークしない。できていれば成功。,同じ場所から再ピークして、ソルジャー76に照準を置かれたまま勝負する。,次の試合では1回撃ったらクリオフリーズで射線を変え、同じ位置を使わない。,ソルジャー76に見られていた時間、再ピークした場所、射線変更できたかを確認する。,次の試合ではソルジャー76を倒すことより、確認、攻撃、退避の順番を崩さない。,ソルジャー76の正面射線へ体を置かず、味方が視線を引いた一拍だけ別射線を使う。,v50.18
Mei,メイ,Hanzo,ハンゾー,ダメージ,シャープシューター,射線管理,ハンゾーの正面射線を避け、短い別射線で一度だけ体力差を作る。,この試合で「ハンゾーの正面射線へ体を置かず、味方が視線を引いた一拍だけ別射線を使う。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,ハンゾーが照準を別方向へ向けた瞬間、または遮蔽移動中に凍結ブラスターとアイス・ウォールを差し込む。 次に一度撃った位置は読まれるため、クリオフリーズで次の遮蔽へ移り、同じ場所から再ピークしない。できていれば成功。,同じ場所から再ピークして、ハンゾーに照準を置かれたまま勝負する。,次の試合では1回撃ったらクリオフリーズで射線を変え、同じ位置を使わない。,ハンゾーに見られていた時間、再ピークした場所、射線変更できたかを確認する。,次の試合ではハンゾーを倒すことより、確認、攻撃、退避の順番を崩さない。,ハンゾーの正面射線へ体を置かず、味方が視線を引いた一拍だけ別射線を使う。,v50.18
Mei,メイ,Freja,フレイヤ,ダメージ,リコン,射線管理,フレイヤの正面射線を避け、短い別射線で一度だけ体力差を作る。,この試合で「フレイヤの正面射線へ体を置かず、味方が視線を引いた一拍だけ別射線を使う。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,フレイヤが照準を別方向へ向けた瞬間、または遮蔽移動中に凍結ブラスターとアイス・ウォールを差し込む。 次に一度撃った位置は読まれるため、クリオフリーズで次の遮蔽へ移り、同じ場所から再ピークしない。できていれば成功。,同じ場所から再ピークして、フレイヤに照準を置かれたまま勝負する。,次の試合では1回撃ったらクリオフリーズで射線を変え、同じ位置を使わない。,フレイヤに見られていた時間、再ピークした場所、射線変更できたかを確認する。,次の試合ではフレイヤを倒すことより、確認、攻撃、退避の順番を崩さない。,フレイヤの正面射線へ体を置かず、味方が視線を引いた一拍だけ別射線を使う。,v50.18
Mei,メイ,Anran,アンラン,ダメージ,フランカー,再突入確認,アンランの初回接近ではなく、帰り道と再突入のダイブ経路を見て2回目を止める。,この試合で「アンランの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,アンランが移動スキルを切った直後に凍結ブラスターとアイス・ウォールを硬直に合わせ、倒し切れない時は追わない。 次に追撃で味方から離れず、クリオフリーズで元の遮蔽へ戻る。倒し切れない時は次の再突入を待ち、同じ通路を追わない。できていれば成功。,アンランを深追いして味方から離れ、次の接近を味方サポートに通してしまう。,次の試合では初回接近を移動スキル使用直後の硬直を狙い、逃げ道へアイス・ウォールを残す。,アンランを追った距離、味方サポートとの距離、再突入時に照準が置けていたかを確認する。,次の試合ではアンランを倒すことより、確認、攻撃、退避の順番を崩さない。,アンランの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。,v50.18
Mei,メイ,Genji,ゲンジ,ダメージ,フランカー,再突入確認,ゲンジの初回接近ではなく、帰り道と再突入のダイブ経路を見て2回目を止める。,この試合で「ゲンジの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,ゲンジが移動スキルを切った直後に凍結ブラスターとアイス・ウォールを硬直に合わせ、倒し切れない時は追わない。 次に追撃で味方から離れず、クリオフリーズで元の遮蔽へ戻る。倒し切れない時は次の再突入を待ち、同じ通路を追わない。できていれば成功。,ゲンジを深追いして味方から離れ、次の接近を味方サポートに通してしまう。,次の試合では初回接近を移動スキル使用直後の硬直を狙い、逃げ道へアイス・ウォールを残す。,ゲンジを追った距離、味方サポートとの距離、再突入時に照準が置けていたかを確認する。,次の試合ではゲンジを倒すことより、確認、攻撃、退避の順番を崩さない。,ゲンジの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。,v50.18
Mei,メイ,Shion,シオン,ダメージ,フランカー,再突入確認,シオンの初回接近ではなく、帰り道と再突入のダイブ経路を見て2回目を止める。,この試合で「シオンの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,シオンが移動スキルを切った直後に凍結ブラスターとアイス・ウォールを硬直に合わせ、倒し切れない時は追わない。 次に追撃で味方から離れず、クリオフリーズで元の遮蔽へ戻る。倒し切れない時は次の再突入を待ち、同じ通路を追わない。できていれば成功。,シオンを深追いして味方から離れ、次の接近を味方サポートに通してしまう。,次の試合では初回接近を移動スキル使用直後の硬直を狙い、逃げ道へアイス・ウォールを残す。,シオンを追った距離、味方サポートとの距離、再突入時に照準が置けていたかを確認する。,次の試合ではシオンを倒すことより、確認、攻撃、退避の順番を崩さない。,シオンの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。,v50.18
Mei,メイ,Sombra,ソンブラ,ダメージ,リコン,再突入確認,ソンブラの初回接近ではなく、帰り道と再突入のダイブ経路を見て2回目を止める。,この試合で「ソンブラの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,ソンブラが移動スキルを切った直後に凍結ブラスターとアイス・ウォールを硬直に合わせ、倒し切れない時は追わない。 次に追撃で味方から離れず、クリオフリーズで元の遮蔽へ戻る。倒し切れない時は次の再突入を待ち、同じ通路を追わない。できていれば成功。,ソンブラを深追いして味方から離れ、次の接近を味方サポートに通してしまう。,次の試合では初回接近を移動スキル使用直後の硬直を狙い、逃げ道へアイス・ウォールを残す。,ソンブラを追った距離、味方サポートとの距離、再突入時に照準が置けていたかを確認する。,次の試合ではソンブラを倒すことより、確認、攻撃、退避の順番を崩さない。,ソンブラの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。,v50.18
Mei,メイ,Tracer,トレーサー,ダメージ,フランカー,再突入確認,トレーサーの初回接近ではなく、帰り道と再突入のダイブ経路を見て2回目を止める。,この試合で「トレーサーの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,トレーサーが移動スキルを切った直後に凍結ブラスターとアイス・ウォールを硬直に合わせ、倒し切れない時は追わない。 次に追撃で味方から離れず、クリオフリーズで元の遮蔽へ戻る。倒し切れない時は次の再突入を待ち、同じ通路を追わない。できていれば成功。,トレーサーを深追いして味方から離れ、次の接近を味方サポートに通してしまう。,次の試合では初回接近を移動スキル使用直後の硬直を狙い、逃げ道へアイス・ウォールを残す。,トレーサーを追った距離、味方サポートとの距離、再突入時に照準が置けていたかを確認する。,次の試合ではトレーサーを倒すことより、確認、攻撃、退避の順番を崩さない。,トレーサーの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。,v50.18
Mei,メイ,Venture,ベンチャー,ダメージ,フランカー,再突入確認,ベンチャーの初回接近ではなく、帰り道と再突入のダイブ経路を見て2回目を止める。,この試合で「ベンチャーの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,ベンチャーが移動スキルを切った直後に凍結ブラスターとアイス・ウォールを硬直に合わせ、倒し切れない時は追わない。 次に追撃で味方から離れず、クリオフリーズで元の遮蔽へ戻る。倒し切れない時は次の再突入を待ち、同じ通路を追わない。できていれば成功。,ベンチャーを深追いして味方から離れ、次の接近を味方サポートに通してしまう。,次の試合では初回接近を移動スキル使用直後の硬直を狙い、逃げ道へアイス・ウォールを残す。,ベンチャーを追った距離、味方サポートとの距離、再突入時に照準が置けていたかを確認する。,次の試合ではベンチャーを倒すことより、確認、攻撃、退避の順番を崩さない。,ベンチャーの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。,v50.18
Mei,メイ,Reaper,リーパー,ダメージ,フランカー,再突入確認,リーパーの初回接近ではなく、帰り道と再突入のダイブ経路を見て2回目を止める。,この試合で「リーパーの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,リーパーが移動スキルを切った直後に凍結ブラスターとアイス・ウォールを硬直に合わせ、倒し切れない時は追わない。 次に追撃で味方から離れず、クリオフリーズで元の遮蔽へ戻る。倒し切れない時は次の再突入を待ち、同じ通路を追わない。できていれば成功。,リーパーを深追いして味方から離れ、次の接近を味方サポートに通してしまう。,次の試合では初回接近を移動スキル使用直後の硬直を狙い、逃げ道へアイス・ウォールを残す。,リーパーを追った距離、味方サポートとの距離、再突入時に照準が置けていたかを確認する。,次の試合ではリーパーを倒すことより、確認、攻撃、退避の順番を崩さない。,リーパーの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。,v50.18
Mei,メイ,Vendetta,ヴェンデッタ,ダメージ,フランカー,再突入確認,ヴェンデッタの初回接近ではなく、帰り道と再突入のダイブ経路を見て2回目を止める。,この試合で「ヴェンデッタの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,ヴェンデッタが移動スキルを切った直後に凍結ブラスターとアイス・ウォールを硬直に合わせ、倒し切れない時は追わない。 次に追撃で味方から離れず、クリオフリーズで元の遮蔽へ戻る。倒し切れない時は次の再突入を待ち、同じ通路を追わない。できていれば成功。,ヴェンデッタを深追いして味方から離れ、次の接近を味方サポートに通してしまう。,次の試合では初回接近を移動スキル使用直後の硬直を狙い、逃げ道へアイス・ウォールを残す。,ヴェンデッタを追った距離、味方サポートとの距離、再突入時に照準が置けていたかを確認する。,次の試合ではヴェンデッタを倒すことより、確認、攻撃、退避の順番を崩さない。,ヴェンデッタの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。,v50.18
Mei,メイ,Echo,エコー,ダメージ,リコン,空中圧確認,エコーを空中で追い続けず、着地・高度低下・支援線の切れ目だけを撃つ。,この試合で「エコーを空中で長く追い続けず、高度が落ちる地点・着地先・支援線を先に決める。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,エコーがブーストや高度維持を使った直後、着地先が限定された瞬間へ凍結ブラスターとアイス・ウォールを集中する。 次に見上げ続けて地上の圧を失わず、クリオフリーズで遮蔽へ戻って次の着地だけを見る。できていれば成功。,見上げ続けて地上のダイブ経路や味方後衛への圧を見落とす。,次の試合ではエコーの着地先を先に決め、落ちる瞬間だけアイス・ウォールを合わせる。,エコーを撃った時の高度、着地先、自分が地上を見失った秒数を確認する。,次の試合ではエコーを倒すことより、確認、攻撃、退避の順番を崩さない。,エコーを空中で長く追い続けず、高度が落ちる地点・着地先・支援線を先に決める。,v50.18
Mei,メイ,Pharah,ファラ,ダメージ,リコン,空中圧確認,ファラを空中で追い続けず、着地・高度低下・支援線の切れ目だけを撃つ。,この試合で「ファラを空中で長く追い続けず、高度が落ちる地点・着地先・支援線を先に決める。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,ファラがブーストや高度維持を使った直後、着地先が限定された瞬間へ凍結ブラスターとアイス・ウォールを集中する。 次に見上げ続けて地上の圧を失わず、クリオフリーズで遮蔽へ戻って次の着地だけを見る。できていれば成功。,見上げ続けて地上のダイブ経路や味方後衛への圧を見落とす。,次の試合ではファラの着地先を先に決め、落ちる瞬間だけアイス・ウォールを合わせる。,ファラを撃った時の高度、着地先、自分が地上を見失った秒数を確認する。,次の試合ではファラを倒すことより、確認、攻撃、退避の順番を崩さない。,ファラを空中で長く追い続けず、高度が落ちる地点・着地先・支援線を先に決める。,v50.18
Mei,メイ,Symmetra,シンメトラ,ダメージ,スペシャリスト,通路整理,シンメトラの範囲圧や設置物を整理してから、通路ではなく安全な撃ち場所を作る。,この試合で「シンメトラの得意な通路を通る前に、設置物・範囲圧・逃げ道・味方が見ている射線を順番に処理する。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,設置物や範囲圧を無視して本体へ行かず、通路が空いた瞬間だけ凍結ブラスターとアイス・ウォールを使う。 次に範囲内で粘らず、クリオフリーズで通路を変えてから次の射線を作る。戻る場所を決めてから本体を撃つ。できていれば成功。,設置物・範囲圧を無視して本体だけを追い、退路を狭められる。,次の試合では通路の危険物を先に処理し、空いた瞬間だけアイス・ウォールを使う。,シンメトラの設置物や範囲圧を処理した順番、踏み込んだ通路、戻れた遮蔽を確認する。,次の試合ではシンメトラを倒すことより、確認、攻撃、退避の順番を崩さない。,シンメトラの得意な通路を通る前に、設置物・範囲圧・逃げ道・味方が見ている射線を順番に処理する。,v50.18
Mei,メイ,Junkrat,ジャンクラット,ダメージ,スペシャリスト,通路整理,ジャンクラットの範囲圧や設置物を整理してから、通路ではなく安全な撃ち場所を作る。,この試合で「ジャンクラットの得意な通路を通る前に、設置物・範囲圧・逃げ道・味方が見ている射線を順番に処理する。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,設置物や範囲圧を無視して本体へ行かず、通路が空いた瞬間だけ凍結ブラスターとアイス・ウォールを使う。 次に範囲内で粘らず、クリオフリーズで通路を変えてから次の射線を作る。戻る場所を決めてから本体を撃つ。できていれば成功。,設置物・範囲圧を無視して本体だけを追い、退路を狭められる。,次の試合では通路の危険物を先に処理し、空いた瞬間だけアイス・ウォールを使う。,ジャンクラットの設置物や範囲圧を処理した順番、踏み込んだ通路、戻れた遮蔽を確認する。,次の試合ではジャンクラットを倒すことより、確認、攻撃、退避の順番を崩さない。,ジャンクラットの得意な通路を通る前に、設置物・範囲圧・逃げ道・味方が見ている射線を順番に処理する。,v50.18
Mei,メイ,Torbjörn,トールビョーン,ダメージ,スペシャリスト,通路整理,トールビョーンの範囲圧や設置物を整理してから、通路ではなく安全な撃ち場所を作る。,この試合で「トールビョーンの得意な通路を通る前に、設置物・範囲圧・逃げ道・味方が見ている射線を順番に処理する。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,設置物や範囲圧を無視して本体へ行かず、通路が空いた瞬間だけ凍結ブラスターとアイス・ウォールを使う。 次に範囲内で粘らず、クリオフリーズで通路を変えてから次の射線を作る。戻る場所を決めてから本体を撃つ。できていれば成功。,設置物・範囲圧を無視して本体だけを追い、退路を狭められる。,次の試合では通路の危険物を先に処理し、空いた瞬間だけアイス・ウォールを使う。,トールビョーンの設置物や範囲圧を処理した順番、踏み込んだ通路、戻れた遮蔽を確認する。,次の試合ではトールビョーンを倒すことより、確認、攻撃、退避の順番を崩さない。,トールビョーンの得意な通路を通る前に、設置物・範囲圧・逃げ道・味方が見ている射線を順番に処理する。,v50.18
Mei,メイ,Bastion,バスティオン,ダメージ,スペシャリスト,通路整理,バスティオンの範囲圧や設置物を整理してから、通路ではなく安全な撃ち場所を作る。,この試合で「バスティオンの得意な通路を通る前に、設置物・範囲圧・逃げ道・味方が見ている射線を順番に処理する。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,設置物や範囲圧を無視して本体へ行かず、通路が空いた瞬間だけ凍結ブラスターとアイス・ウォールを使う。 次に範囲内で粘らず、クリオフリーズで通路を変えてから次の射線を作る。戻る場所を決めてから本体を撃つ。できていれば成功。,設置物・範囲圧を無視して本体だけを追い、退路を狭められる。,次の試合では通路の危険物を先に処理し、空いた瞬間だけアイス・ウォールを使う。,バスティオンの設置物や範囲圧を処理した順番、踏み込んだ通路、戻れた遮蔽を確認する。,次の試合ではバスティオンを倒すことより、確認、攻撃、退避の順番を崩さない。,バスティオンの得意な通路を通る前に、設置物・範囲圧・逃げ道・味方が見ている射線を順番に処理する。,v50.18
Mei,メイ,Mei,メイ,ダメージ,スペシャリスト,通路整理,メイの範囲圧や設置物を整理してから、通路ではなく安全な撃ち場所を作る。,この試合で「メイの得意な通路を通る前に、設置物・範囲圧・逃げ道・味方が見ている射線を順番に処理する。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,設置物や範囲圧を無視して本体へ行かず、通路が空いた瞬間だけ凍結ブラスターとアイス・ウォールを使う。 次に範囲内で粘らず、クリオフリーズで通路を変えてから次の射線を作る。戻る場所を決めてから本体を撃つ。できていれば成功。,設置物・範囲圧を無視して本体だけを追い、退路を狭められる。,次の試合では通路の危険物を先に処理し、空いた瞬間だけアイス・ウォールを使う。,メイの設置物や範囲圧を処理した順番、踏み込んだ通路、戻れた遮蔽を確認する。,次の試合ではメイを倒すことより、確認、攻撃、退避の順番を崩さない。,メイの得意な通路を通る前に、設置物・範囲圧・逃げ道・味方が見ている射線を順番に処理する。,v50.18
Mei,メイ,Illari,イラリー,サポート,サバイバー,救助確認,イラリー本人の撃破より、救助・回復の向きと守られていない敵を見つける。,この試合で「イラリー本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,イラリーの救助・回復資源を先に使わせ、直後に守られていない敵へ凍結ブラスターとアイス・ウォールを合わせる。 次は救助スキル使用後に深追いせず、クリオフリーズで味方射線へ戻って次のキルを狙うタイミングを待つ。できていれば成功。,イラリーだけを追い、救助スキルを吐かせた後の本命対象を見失う。,次の試合ではイラリーの救助を確認した直後、守られていない敵へアイス・ウォールを使う。,イラリーが誰を助けたか、助けた後に誰が孤立したかを確認する。,次の試合ではイラリーを倒すことより、確認、攻撃、退避の順番を崩さない。,イラリー本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,v50.18
Mei,メイ,Jetpack Cat,ジェットパック・キャット,サポート,タクティシャン,支援線管理,ジェットパック・キャット本人の撃破より、救助・回復の向きと守られていない敵を見つける。,この試合で「ジェットパック・キャット本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,ジェットパック・キャットの救助・回復資源を先に使わせ、直後に守られていない敵へ凍結ブラスターとアイス・ウォールを合わせる。 次は救助スキル使用後に深追いせず、クリオフリーズで味方射線へ戻って次のキルを狙うタイミングを待つ。できていれば成功。,ジェットパック・キャットだけを追い、救助スキルを吐かせた後の本命対象を見失う。,次の試合ではジェットパック・キャットの救助を確認した直後、守られていない敵へアイス・ウォールを使う。,ジェットパック・キャットが誰を助けたか、助けた後に誰が孤立したかを確認する。,次の試合ではジェットパック・キャットを倒すことより、確認、攻撃、退避の順番を崩さない。,ジェットパック・キャット本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,v50.18
Mei,メイ,Juno,ジュノ,サポート,サバイバー,支援線管理,ジュノ本人の撃破より、救助・回復の向きと守られていない敵を見つける。,この試合で「ジュノ本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,ジュノの救助・回復資源を先に使わせ、直後に守られていない敵へ凍結ブラスターとアイス・ウォールを合わせる。 次は救助スキル使用後に深追いせず、クリオフリーズで味方射線へ戻って次のキルを狙うタイミングを待つ。できていれば成功。,ジュノだけを追い、救助スキルを吐かせた後の本命対象を見失う。,次の試合ではジュノの救助を確認した直後、守られていない敵へアイス・ウォールを使う。,ジュノが誰を助けたか、助けた後に誰が孤立したかを確認する。,次の試合ではジュノを倒すことより、確認、攻撃、退避の順番を崩さない。,ジュノ本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,v50.18
Mei,メイ,Baptiste,バティスト,サポート,タクティシャン,救助確認,バティスト本人の撃破より、救助・回復の向きと守られていない敵を見つける。,この試合で「バティスト本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,バティストの救助・回復資源を先に使わせ、直後に守られていない敵へ凍結ブラスターとアイス・ウォールを合わせる。 次は救助スキル使用後に深追いせず、クリオフリーズで味方射線へ戻って次のキルを狙うタイミングを待つ。できていれば成功。,バティストだけを追い、救助スキルを吐かせた後の本命対象を見失う。,次の試合ではバティストの救助を確認した直後、守られていない敵へアイス・ウォールを使う。,バティストが誰を助けたか、助けた後に誰が孤立したかを確認する。,次の試合ではバティストを倒すことより、確認、攻撃、退避の順番を崩さない。,バティスト本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,v50.18
Mei,メイ,Mercy,マーシー,サポート,メディック,救助確認,マーシー本人の撃破より、救助・回復の向きと守られていない敵を見つける。,この試合で「マーシー本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。」を守れたか。守れなかった場合、次は撃つ前に何を1つだけ見るか。,マーシーの救助・回復資源を先に使わせ、直後に守られていない敵へ凍結ブラスターとアイス・ウォールを合わせる。 次は救助スキル使用後に深追いせず、クリオフリーズで味方射線へ戻って次のキルを狙うタイミングを待つ。できていれば成功。,マーシーだけを追い、救助スキルを吐かせた後の本命対象を見失う。,次の試合ではマーシーの救助を確認した直後、守られていない敵へアイス・ウォールを使う。,マーシーが誰を助けたか、助けた後に誰が孤立したかを確認する。,次の試合ではマーシーを倒すことより、確認、攻撃、退避の順番を崩さない。,マーシー本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,v50.18
