target_id,target_ja,enemy_id,enemy_ja,enemy_role,priority_class,priority_score,first_watch_rule,pressure_rule,do_not_chase_rule,swap_condition,reason
Torbjorn,トールビョーン,Domina,ドミナ,タンク,pressure_only,6.0,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ドミナは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Mauga,マウガ,タンク,pressure_only,6.2,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,マウガは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Ramattra,ラマットラ,タンク,pressure_only,6.0,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ラマットラは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Roadhog,ロードホッグ,タンク,pressure_only,6.6,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ロードホッグは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Orisa,オリーサ,タンク,pressure_only,5.9,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,オリーサは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Sigma,シグマ,タンク,pressure_only,6.2,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,シグマは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Reinhardt,ラインハルト,タンク,pressure_only,6.0,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ラインハルトは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Ashe,アッシュ,ダメージ,pressure_only,6.3,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,アッシュは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Widowmaker,ウィドウメイカー,ダメージ,focus_first,6.7,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ウィドウメイカーはフランカー・ダイブ役・ダイブ経路を通る敵に該当するため、人数差を作る最初の候補にする。
Torbjorn,トールビョーン,Emre,エムレ,ダメージ,pressure_only,6.3,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,エムレは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Cassidy,キャスディ,ダメージ,pressure_only,6.2,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,キャスディは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Sojourn,ソジョーン,ダメージ,pressure_only,6.2,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ソジョーンは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Soldier: 76,ソルジャー76,ダメージ,pressure_only,6.0,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ソルジャー76は倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Hanzo,ハンゾー,ダメージ,pressure_only,6.5,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ハンゾーは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Freja,フレイヤ,ダメージ,pressure_only,6.2,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,フレイヤは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Anran,アンラン,ダメージ,focus_first,7.9,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,アンランはフランカー・ダイブ役・ダイブ経路を通る敵に該当するため、人数差を作る最初の候補にする。
Torbjorn,トールビョーン,Genji,ゲンジ,ダメージ,focus_first,8.0,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ゲンジはフランカー・ダイブ役・ダイブ経路を通る敵に該当するため、人数差を作る最初の候補にする。
Torbjorn,トールビョーン,Shion,シオン,ダメージ,punish_late,7.6,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,シオンは先に追わず、移動・防御・救助を使った後にオーバーロード中だけ撃破圧を上げる。
Torbjorn,トールビョーン,Sombra,ソンブラ,ダメージ,focus_first,8.2,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ソンブラはフランカー・ダイブ役・ダイブ経路を通る敵に該当するため、人数差を作る最初の候補にする。
Torbjorn,トールビョーン,Tracer,トレーサー,ダメージ,punish_late,7.6,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,トレーサーは先に追わず、移動・防御・救助を使った後にオーバーロード中だけ撃破圧を上げる。
Torbjorn,トールビョーン,Venture,ベンチャー,ダメージ,focus_first,8.2,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ベンチャーはフランカー・ダイブ役・ダイブ経路を通る敵に該当するため、人数差を作る最初の候補にする。
Torbjorn,トールビョーン,Reaper,リーパー,ダメージ,focus_first,8.0,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,リーパーはフランカー・ダイブ役・ダイブ経路を通る敵に該当するため、人数差を作る最初の候補にする。
Torbjorn,トールビョーン,Vendetta,ヴェンデッタ,ダメージ,focus_first,7.9,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ヴェンデッタはフランカー・ダイブ役・ダイブ経路を通る敵に該当するため、人数差を作る最初の候補にする。
Torbjorn,トールビョーン,Echo,エコー,ダメージ,focus_first,7.8,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,エコーはフランカー・ダイブ役・ダイブ経路を通る敵に該当するため、人数差を作る最初の候補にする。
Torbjorn,トールビョーン,Pharah,ファラ,ダメージ,focus_first,7.8,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ファラはフランカー・ダイブ役・ダイブ経路を通る敵に該当するため、人数差を作る最初の候補にする。
Torbjorn,トールビョーン,Symmetra,シンメトラ,ダメージ,pressure_only,6.1,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,シンメトラは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Junkrat,ジャンクラット,ダメージ,pressure_only,6.4,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ジャンクラットは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Torbjörn,トールビョーン,ダメージ,pressure_only,6.0,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,トールビョーンは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Bastion,バスティオン,ダメージ,pressure_only,5.9,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,バスティオンは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Mei,メイ,ダメージ,pressure_only,6.4,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,メイは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Illari,イラリー,サポート,pressure_only,6.4,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,イラリーは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Jetpack Cat,ジェットパック・キャット,サポート,punish_late,7.8,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ジェットパック・キャットは先に追わず、移動・防御・救助を使った後にオーバーロード中だけ撃破圧を上げる。
Torbjorn,トールビョーン,Juno,ジュノ,サポート,focus_first,8.0,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ジュノはフランカー・ダイブ役・ダイブ経路を通る敵に該当するため、人数差を作る最初の候補にする。
Torbjorn,トールビョーン,Baptiste,バティスト,サポート,pressure_only,6.5,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,バティストは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Mercy,マーシー,サポート,punish_late,7.7,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,マーシーは先に追わず、移動・防御・救助を使った後にオーバーロード中だけ撃破圧を上げる。
Torbjorn,トールビョーン,Lifeweaver,ライフウィーバー,サポート,pressure_only,5.8,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ライフウィーバーは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Kiriko,キリコ,サポート,punish_late,8.4,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,キリコは先に追わず、移動・防御・救助を使った後にオーバーロード中だけ撃破圧を上げる。
Torbjorn,トールビョーン,Brigitte,ブリギッテ,サポート,pressure_only,5.8,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ブリギッテは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Moira,モイラ,サポート,pressure_only,5.6,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,モイラは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Lúcio,ルシオ,サポート,punish_late,7.5,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ルシオは先に追わず、移動・防御・救助を使った後にオーバーロード中だけ撃破圧を上げる。
Torbjorn,トールビョーン,Ana,アナ,サポート,focus_first,7.0,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,アナはフランカー・ダイブ役・ダイブ経路を通る敵に該当するため、人数差を作る最初の候補にする。
Torbjorn,トールビョーン,Wuyang,ウーヤン,サポート,pressure_only,6.1,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ウーヤンは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Torbjorn,トールビョーン,Zenyatta,ゼニヤッタ,サポート,focus_first,6.7,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ゼニヤッタはフランカー・ダイブ役・ダイブ経路を通る敵に該当するため、人数差を作る最初の候補にする。
Torbjorn,トールビョーン,Mizuki,ミズキ,サポート,pressure_only,6.1,フランカー・ダイブ役・ダイブ経路を通る敵,タンクはタレットとリベット・ガンで進行を遅らせる,長射線のスナイパーへ無理に顔を出さない,オーバーロード中だけ撃破圧を上げる,ミズキは倒し切りより、タンクはタレットとリベット・ガンで進行を遅らせる対象。深追いせず回復・防御を使わせる。
Bastion,バスティオン,D.Va,D.Va,タンク,focus_first,7.0,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,D.Vaは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,バスティオン,Winston,ウィンストン,タンク,focus_first,6.8,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ウィンストンは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,バスティオン,Doomfist,ドゥームフィスト,タンク,focus_first,7.4,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ドゥームフィストは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,バスティオン,Hazard,ハザード,タンク,focus_first,8.0,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ハザードは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,バスティオン,Wrecking Ball,レッキング・ボール,タンク,focus_first,6.9,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,レッキング・ボールは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,バスティオン,Zarya,ザリア,タンク,focus_first,8.7,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ザリアは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,バスティオン,Junker Queen,ジャンカー・クイーン,タンク,focus_first,9.2,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ジャンカー・クイーンは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,バスティオン,Domina,ドミナ,タンク,focus_first,8.6,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ドミナは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,バスティオン,Mauga,マウガ,タンク,focus_first,8.8,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,マウガは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,バスティオン,Ramattra,ラマットラ,タンク,focus_first,8.6,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ラマットラは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,バスティオン,Roadhog,ロードホッグ,タンク,focus_first,9.2,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ロードホッグは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,バスティオン,Orisa,オリーサ,タンク,focus_first,8.5,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,オリーサは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,バスティオン,Sigma,シグマ,タンク,focus_first,8.8,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,シグマは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,バスティオン,Reinhardt,ラインハルト,タンク,focus_first,8.6,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ラインハルトは高耐久前線と逃げにくい中距離敵に該当するため、人数差を作る最初の候補にする。
Bastion,バスティオン,Ashe,アッシュ,ダメージ,pressure_only,6.1,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,アッシュは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,バスティオン,Widowmaker,ウィドウメイカー,ダメージ,pressure_only,6.5,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ウィドウメイカーは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,バスティオン,Emre,エムレ,ダメージ,pressure_only,6.1,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,エムレは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,バスティオン,Cassidy,キャスディ,ダメージ,pressure_only,6.0,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,キャスディは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,バスティオン,Sojourn,ソジョーン,ダメージ,pressure_only,6.0,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ソジョーンは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,バスティオン,Soldier: 76,ソルジャー76,ダメージ,pressure_only,5.8,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ソルジャー76は倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,バスティオン,Hanzo,ハンゾー,ダメージ,pressure_only,6.3,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ハンゾーは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,バスティオン,Freja,フレイヤ,ダメージ,pressure_only,6.0,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,フレイヤは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,バスティオン,Anran,アンラン,ダメージ,punish_late,5.0,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,アンランは先に追わず、移動・防御・救助を使った後に防御・移動を見てから強襲モードを合わせる。
Bastion,バスティオン,Genji,ゲンジ,ダメージ,avoid_chase,4.5,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ゲンジは機動力の高い敵を形態終了後に追わない対象。位置を見ても単独で追わない。
Bastion,バスティオン,Shion,シオン,ダメージ,avoid_chase,4.1,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,シオンは機動力の高い敵を形態終了後に追わない対象。位置を見ても単独で追わない。
Bastion,バスティオン,Sombra,ソンブラ,ダメージ,punish_late,5.3,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ソンブラは先に追わず、移動・防御・救助を使った後に防御・移動を見てから強襲モードを合わせる。
Bastion,バスティオン,Tracer,トレーサー,ダメージ,punish_late,4.7,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,トレーサーは先に追わず、移動・防御・救助を使った後に防御・移動を見てから強襲モードを合わせる。
Bastion,バスティオン,Venture,ベンチャー,ダメージ,punish_late,5.3,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ベンチャーは先に追わず、移動・防御・救助を使った後に防御・移動を見てから強襲モードを合わせる。
Bastion,バスティオン,Reaper,リーパー,ダメージ,punish_late,5.1,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,リーパーは先に追わず、移動・防御・救助を使った後に防御・移動を見てから強襲モードを合わせる。
Bastion,バスティオン,Vendetta,ヴェンデッタ,ダメージ,punish_late,5.0,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ヴェンデッタは先に追わず、移動・防御・救助を使った後に防御・移動を見てから強襲モードを合わせる。
Bastion,バスティオン,Echo,エコー,ダメージ,avoid_chase,4.3,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,エコーは機動力の高い敵を形態終了後に追わない対象。位置を見ても単独で追わない。
Bastion,バスティオン,Pharah,ファラ,ダメージ,avoid_chase,4.3,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ファラは機動力の高い敵を形態終了後に追わない対象。位置を見ても単独で追わない。
Bastion,バスティオン,Symmetra,シンメトラ,ダメージ,pressure_only,5.9,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,シンメトラは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,バスティオン,Junkrat,ジャンクラット,ダメージ,pressure_only,6.2,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,ジャンクラットは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,バスティオン,Torbjörn,トールビョーン,ダメージ,pressure_only,5.8,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,トールビョーンは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,バスティオン,Bastion,バスティオン,ダメージ,pressure_only,5.7,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,バスティオンは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
Bastion,バスティオン,Mei,メイ,ダメージ,pressure_only,6.2,高耐久前線と逃げにくい中距離敵,強襲モードで前線資源を削る,機動力の高い敵を形態終了後に追わない,防御・移動を見てから強襲モードを合わせる,メイは倒し切りより、強襲モードで前線資源を削る対象。深追いせず回復・防御を使わせる。
