target_id,target_ja,enemy_id,enemy_ja,enemy_role,enemy_sub_role,depth_archetype,first_check,commit_window,reset_rule,practice_question,depth_summary,duplication_guardrail,source_cue,depth_version
Hanzo,ハンゾー,Genji,ゲンジ,ダメージ,フランカー,ダイブ経路・帰り道・再突入を分けるフランカー,ゲンジの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。,ゲンジが移動スキルを切った直後に嵐ノ弓と鳴響矢水を硬直に合わせ、倒し切れない時は追わない。,追撃で味方から離れず、体術と壁登りで元の遮蔽へ戻る。倒し切れない時は次の再突入を待ち、同じ通路を追わない。,試合後に「ゲンジの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対ゲンジは、ダイブ経路・帰り道・再突入を分けるフランカーとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ゲンジへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,ゲンジが前進か後退の向きを決めた瞬間だけ1回のピークし、同じ射線を二度続けない。,v50.17
Hanzo,ハンゾー,Shion,シオン,ダメージ,フランカー,ダイブ経路・帰り道・再突入を分けるフランカー,シオンの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。,シオンが移動スキルを切った直後に嵐ノ弓と鳴響矢水を硬直に合わせ、倒し切れない時は追わない。,追撃で味方から離れず、体術と壁登りで元の遮蔽へ戻る。倒し切れない時は次の再突入を待ち、同じ通路を追わない。,試合後に「シオンの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対シオンは、ダイブ経路・帰り道・再突入を分けるフランカーとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,シオンへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,シオンが前進か後退の向きを決めた瞬間だけ1回のピークし、同じ射線を二度続けない。,v50.17
Hanzo,ハンゾー,Sombra,ソンブラ,ダメージ,リコン,ダイブ経路・帰り道・再突入を分けるフランカー,ソンブラの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。,ソンブラが移動スキルを切った直後に嵐ノ弓と鳴響矢水を硬直に合わせ、倒し切れない時は追わない。,追撃で味方から離れず、体術と壁登りで元の遮蔽へ戻る。倒し切れない時は次の再突入を待ち、同じ通路を追わない。,試合後に「ソンブラの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対ソンブラは、ダイブ経路・帰り道・再突入を分けるフランカーとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ソンブラへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,ソンブラが前進か後退の向きを決めた瞬間だけ1回のピークし、同じ射線を二度続けない。,v50.17
Hanzo,ハンゾー,Tracer,トレーサー,ダメージ,フランカー,ダイブ経路・帰り道・再突入を分けるフランカー,トレーサーの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。,トレーサーが移動スキルを切った直後に嵐ノ弓と鳴響矢水を硬直に合わせ、倒し切れない時は追わない。,追撃で味方から離れず、体術と壁登りで元の遮蔽へ戻る。倒し切れない時は次の再突入を待ち、同じ通路を追わない。,試合後に「トレーサーの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対トレーサーは、ダイブ経路・帰り道・再突入を分けるフランカーとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,トレーサーへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,トレーサーが前進か後退の向きを決めた瞬間だけ1回のピークし、同じ射線を二度続けない。,v50.17
Hanzo,ハンゾー,Venture,ベンチャー,ダメージ,フランカー,ダイブ経路・帰り道・再突入を分けるフランカー,ベンチャーの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。,ベンチャーが移動スキルを切った直後に嵐ノ弓と鳴響矢水を硬直に合わせ、倒し切れない時は追わない。,追撃で味方から離れず、体術と壁登りで元の遮蔽へ戻る。倒し切れない時は次の再突入を待ち、同じ通路を追わない。,試合後に「ベンチャーの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対ベンチャーは、ダイブ経路・帰り道・再突入を分けるフランカーとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ベンチャーへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,ベンチャーが前進か後退の向きを決めた瞬間だけ1回のピークし、同じ射線を二度続けない。,v50.17
Hanzo,ハンゾー,Reaper,リーパー,ダメージ,フランカー,ダイブ経路・帰り道・再突入を分けるフランカー,リーパーの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。,リーパーが移動スキルを切った直後に嵐ノ弓と鳴響矢水を硬直に合わせ、倒し切れない時は追わない。,追撃で味方から離れず、体術と壁登りで元の遮蔽へ戻る。倒し切れない時は次の再突入を待ち、同じ通路を追わない。,試合後に「リーパーの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対リーパーは、ダイブ経路・帰り道・再突入を分けるフランカーとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,リーパーへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,リーパーが前進か後退の向きを決めた瞬間だけ1回のピークし、同じ射線を二度続けない。,v50.17
Hanzo,ハンゾー,Vendetta,ヴェンデッタ,ダメージ,フランカー,ダイブ経路・帰り道・再突入を分けるフランカー,ヴェンデッタの初回接近だけを見ず、帰り道・再突入のダイブ経路・味方サポートへの距離を先に置き照準で管理する。,ヴェンデッタが移動スキルを切った直後に嵐ノ弓と鳴響矢水を硬直に合わせ、倒し切れない時は追わない。,追撃で味方から離れず、体術と壁登りで元の遮蔽へ戻る。倒し切れない時は次の再突入を待ち、同じ通路を追わない。,試合後に「ヴェンデッタの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対ヴェンデッタは、ダイブ経路・帰り道・再突入を分けるフランカーとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ヴェンデッタへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,ヴェンデッタが前進か後退の向きを決めた瞬間だけ1回のピークし、同じ射線を二度続けない。,v50.17
Hanzo,ハンゾー,Echo,エコー,ダメージ,リコン,高度・着地・支援線を分ける空中敵,エコーを空中で長く追い続けず、高度が落ちる地点・着地先・支援線を先に決める。,エコーがブーストや高度維持を使った直後、着地先が限定された瞬間へ嵐ノ弓と鳴響矢水を集中する。,見上げ続けて地上の圧を失わず、体術と壁登りで遮蔽へ戻って次の着地だけを見る。,試合後に「エコーの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対エコーは、高度・着地・支援線を分ける空中敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,エコーへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,エコーが前進か後退の向きを決めた瞬間だけ1回のピークし、同じ射線を二度続けない。,v50.17
Hanzo,ハンゾー,Pharah,ファラ,ダメージ,リコン,高度・着地・支援線を分ける空中敵,ファラを空中で長く追い続けず、高度が落ちる地点・着地先・支援線を先に決める。,ファラがブーストや高度維持を使った直後、着地先が限定された瞬間へ嵐ノ弓と鳴響矢水を集中する。,見上げ続けて地上の圧を失わず、体術と壁登りで遮蔽へ戻って次の着地だけを見る。,試合後に「ファラの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対ファラは、高度・着地・支援線を分ける空中敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ファラへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,ファラが前進か後退の向きを決めた瞬間だけ1回のピークし、同じ射線を二度続けない。,v50.17
Hanzo,ハンゾー,Symmetra,シンメトラ,ダメージ,スペシャリスト,通路と設置物で退路を制限する敵,シンメトラの得意な通路を通る前に、設置物・範囲圧・逃げ道・味方が見ている射線を順番に処理する。,設置物や範囲圧を無視して本体へ行かず、通路が空いた瞬間だけ嵐ノ弓と鳴響矢水を使う。,範囲内で粘らず、体術と壁登りで通路を変えてから次の射線を作る。戻る場所を決めてから本体を撃つ。,試合後に「シンメトラの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対シンメトラは、通路と設置物で退路を制限する敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,シンメトラへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,シンメトラが前進か後退の向きを決めた瞬間だけ1回のピークし、同じ射線を二度続けない。,v50.17
Hanzo,ハンゾー,Junkrat,ジャンクラット,ダメージ,スペシャリスト,通路と設置物で退路を制限する敵,ジャンクラットの得意な通路を通る前に、設置物・範囲圧・逃げ道・味方が見ている射線を順番に処理する。,設置物や範囲圧を無視して本体へ行かず、通路が空いた瞬間だけ嵐ノ弓と鳴響矢水を使う。,範囲内で粘らず、体術と壁登りで通路を変えてから次の射線を作る。戻る場所を決めてから本体を撃つ。,試合後に「ジャンクラットの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対ジャンクラットは、通路と設置物で退路を制限する敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ジャンクラットへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,ジャンクラットが前進か後退の向きを決めた瞬間だけ1回のピークし、同じ射線を二度続けない。,v50.17
Hanzo,ハンゾー,Torbjörn,トールビョーン,ダメージ,スペシャリスト,通路と設置物で退路を制限する敵,トールビョーンの得意な通路を通る前に、設置物・範囲圧・逃げ道・味方が見ている射線を順番に処理する。,設置物や範囲圧を無視して本体へ行かず、通路が空いた瞬間だけ嵐ノ弓と鳴響矢水を使う。,範囲内で粘らず、体術と壁登りで通路を変えてから次の射線を作る。戻る場所を決めてから本体を撃つ。,試合後に「トールビョーンの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対トールビョーンは、通路と設置物で退路を制限する敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,トールビョーンへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,トールビョーンが前進か後退の向きを決めた瞬間だけ1回のピークし、同じ射線を二度続けない。,v50.17
Hanzo,ハンゾー,Bastion,バスティオン,ダメージ,スペシャリスト,通路と設置物で退路を制限する敵,バスティオンの得意な通路を通る前に、設置物・範囲圧・逃げ道・味方が見ている射線を順番に処理する。,設置物や範囲圧を無視して本体へ行かず、通路が空いた瞬間だけ嵐ノ弓と鳴響矢水を使う。,範囲内で粘らず、体術と壁登りで通路を変えてから次の射線を作る。戻る場所を決めてから本体を撃つ。,試合後に「バスティオンの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対バスティオンは、通路と設置物で退路を制限する敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,バスティオンへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,バスティオンが前進か後退の向きを決めた瞬間だけ1回のピークし、同じ射線を二度続けない。,v50.17
Hanzo,ハンゾー,Mei,メイ,ダメージ,スペシャリスト,通路と設置物で退路を制限する敵,メイの得意な通路を通る前に、設置物・範囲圧・逃げ道・味方が見ている射線を順番に処理する。,設置物や範囲圧を無視して本体へ行かず、通路が空いた瞬間だけ嵐ノ弓と鳴響矢水を使う。,範囲内で粘らず、体術と壁登りで通路を変えてから次の射線を作る。戻る場所を決めてから本体を撃つ。,試合後に「メイの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対メイは、通路と設置物で退路を制限する敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,メイへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,メイが前進か後退の向きを決めた瞬間だけ1回のピークし、同じ射線を二度続けない。,v50.17
Hanzo,ハンゾー,Illari,イラリー,サポート,サバイバー,救助・回復資源でキルタイミングを遅らせるサポート,イラリー本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,イラリーの救助・回復資源を先に使わせ、直後に守られていない敵へ嵐ノ弓と鳴響矢水を合わせる。,救助を吐かせた後に深追いせず、体術と壁登りで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「イラリーの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対イラリーは、救助・回復資源でキルタイミングを遅らせるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,イラリーへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,イラリーが前進か後退の向きを決めた瞬間だけ1回のピークし、同じ射線を二度続けない。,v50.17
Hanzo,ハンゾー,Jetpack Cat,ジェットパック・キャット,サポート,タクティシャン,支援線を切ると崩れるサポート,ジェットパック・キャット本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,ジェットパック・キャットの救助・回復資源を先に使わせ、直後に守られていない敵へ嵐ノ弓と鳴響矢水を合わせる。,救助を吐かせた後に深追いせず、体術と壁登りで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「ジェットパック・キャットの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対ジェットパック・キャットは、支援線を切ると崩れるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ジェットパック・キャットへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,ジェットパック・キャットが前進か後退の向きを決めた瞬間だけ1回のピークし、同じ射線を二度続けない。,v50.17
Hanzo,ハンゾー,Juno,ジュノ,サポート,サバイバー,支援線を切ると崩れるサポート,ジュノ本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,ジュノの救助・回復資源を先に使わせ、直後に守られていない敵へ嵐ノ弓と鳴響矢水を合わせる。,救助を吐かせた後に深追いせず、体術と壁登りで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「ジュノの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対ジュノは、支援線を切ると崩れるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ジュノへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,ジュノが前進か後退の向きを決めた瞬間だけ1回のピークし、同じ射線を二度続けない。,v50.17
Hanzo,ハンゾー,Baptiste,バティスト,サポート,タクティシャン,救助・回復資源でキルタイミングを遅らせるサポート,バティスト本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,バティストの救助・回復資源を先に使わせ、直後に守られていない敵へ嵐ノ弓と鳴響矢水を合わせる。,救助を吐かせた後に深追いせず、体術と壁登りで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「バティストの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対バティストは、救助・回復資源でキルタイミングを遅らせるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,バティストへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,バティストが前進か後退の向きを決めた瞬間だけ1回のピークし、同じ射線を二度続けない。,v50.17
Hanzo,ハンゾー,Mercy,マーシー,サポート,メディック,救助・回復資源でキルタイミングを遅らせるサポート,マーシー本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,マーシーの救助・回復資源を先に使わせ、直後に守られていない敵へ嵐ノ弓と鳴響矢水を合わせる。,救助を吐かせた後に深追いせず、体術と壁登りで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「マーシーの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対マーシーは、救助・回復資源でキルタイミングを遅らせるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,マーシーへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,マーシーが前進か後退の向きを決めた瞬間だけ1回のピークし、同じ射線を二度続けない。,v50.17
Hanzo,ハンゾー,Lifeweaver,ライフウィーバー,サポート,メディック,救助・回復資源でキルタイミングを遅らせるサポート,ライフウィーバー本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,ライフウィーバーの救助・回復資源を先に使わせ、直後に守られていない敵へ嵐ノ弓と鳴響矢水を合わせる。,救助を吐かせた後に深追いせず、体術と壁登りで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「ライフウィーバーの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対ライフウィーバーは、救助・回復資源でキルタイミングを遅らせるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ライフウィーバーへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,ペタル・プラットフォーム、回復対象を見るために姿を出した瞬間,v50.17
Hanzo,ハンゾー,Kiriko,キリコ,サポート,メディック,救助・回復資源でキルタイミングを遅らせるサポート,キリコ本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,キリコの救助・回復資源を先に使わせ、直後に守られていない敵へ嵐ノ弓と鳴響矢水を合わせる。,救助を吐かせた後に深追いせず、体術と壁登りで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「キリコの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対キリコは、救助・回復資源でキルタイミングを遅らせるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,キリコへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,キリコが前進か後退の向きを決めた瞬間だけ1回のピークし、同じ射線を二度続けない。,v50.17
Hanzo,ハンゾー,Brigitte,ブリギッテ,サポート,サバイバー,救助・回復資源でキルタイミングを遅らせるサポート,ブリギッテ本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,ブリギッテの救助・回復資源を先に使わせ、直後に守られていない敵へ嵐ノ弓と鳴響矢水を合わせる。,救助を吐かせた後に深追いせず、体術と壁登りで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「ブリギッテの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対ブリギッテは、救助・回復資源でキルタイミングを遅らせるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ブリギッテへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,シールド・バッシュ、回復対象を見るために姿を出した瞬間,v50.17
Hanzo,ハンゾー,Moira,モイラ,サポート,メディック,救助・回復資源でキルタイミングを遅らせるサポート,モイラ本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,モイラの救助・回復資源を先に使わせ、直後に守られていない敵へ嵐ノ弓と鳴響矢水を合わせる。,救助を吐かせた後に深追いせず、体術と壁登りで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「モイラの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対モイラは、救助・回復資源でキルタイミングを遅らせるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,モイラへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,バイオティック・オーブ、回復対象を見るために姿を出した瞬間,v50.17
Hanzo,ハンゾー,Lúcio,ルシオ,サポート,タクティシャン,支援線を切ると崩れるサポート,ルシオ本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,ルシオの救助・回復資源を先に使わせ、直後に守られていない敵へ嵐ノ弓と鳴響矢水を合わせる。,救助を吐かせた後に深追いせず、体術と壁登りで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「ルシオの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対ルシオは、支援線を切ると崩れるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ルシオへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,サウンドウェーブ、回復対象を見るために姿を出した瞬間,v50.17
Hanzo,ハンゾー,Ana,アナ,サポート,タクティシャン,救助・回復資源でキルタイミングを遅らせるサポート,アナ本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,アナの救助・回復資源を先に使わせ、直後に守られていない敵へ嵐ノ弓と鳴響矢水を合わせる。,救助を吐かせた後に深追いせず、体術と壁登りで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「アナの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対アナは、救助・回復資源でキルタイミングを遅らせるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,アナへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,アナが前進か後退の向きを決めた瞬間だけ1回のピークし、同じ射線を二度続けない。,v50.17
Hanzo,ハンゾー,Wuyang,ウーヤン,サポート,サバイバー,救助・回復資源でキルタイミングを遅らせるサポート,ウーヤン本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,ウーヤンの救助・回復資源を先に使わせ、直後に守られていない敵へ嵐ノ弓と鳴響矢水を合わせる。,救助を吐かせた後に深追いせず、体術と壁登りで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「ウーヤンの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対ウーヤンは、救助・回復資源でキルタイミングを遅らせるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ウーヤンへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,ウーヤンが前進か後退の向きを決めた瞬間だけ1回のピークし、同じ射線を二度続けない。,v50.17
Hanzo,ハンゾー,Zenyatta,ゼニヤッタ,サポート,タクティシャン,支援線を切ると崩れるサポート,ゼニヤッタ本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,ゼニヤッタの救助・回復資源を先に使わせ、直後に守られていない敵へ嵐ノ弓と鳴響矢水を合わせる。,救助を吐かせた後に深追いせず、体術と壁登りで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「ゼニヤッタの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ハンゾー対ゼニヤッタは、支援線を切ると崩れるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ゼニヤッタへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ハンゾーの嵐ノ弓と鳴響矢水と体術と壁登りの使い道を混同しない。,ゼニヤッタが前進か後退の向きを決めた瞬間だけ1回のピークし、同じ射線を二度続けない。,v50.17
