target_id,target_ja,enemy_id,enemy_ja,enemy_role,enemy_sub_role,primary_category,secondary_category,ui_badge_label,category_description,category_reason,recommended_response,avoid_response,practice_focus,taxonomy_version
Mei,メイ,Domina,ドミナ,タンク,ストールワート,高耐久削り,撃ち合いテンポ,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,ドミナを倒し切ろうとせず、防御資源を使わせたら後衛か孤立敵へ切り替える。,ドミナだけを撃ち続け、後衛の支援線を放置する。,メイ視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。,v50.12
Mei,メイ,Mauga,マウガ,タンク,ブルーザー,高耐久削り,撃ち合いテンポ,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,マウガを倒し切ろうとせず、防御資源を使わせたら後衛か孤立敵へ切り替える。,マウガだけを撃ち続け、後衛の支援線を放置する。,メイ視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。,v50.12
Mei,メイ,Ramattra,ラマットラ,タンク,ストールワート,盾割り・正面資源,高耐久削り,盾資源,バリア・防御資源を削り、真正面に時間を使いすぎない対面。,バリアや防御資源を削って後衛へ切り替える。,ラマットラのバリア・防御資源を削り、割れ目が出た瞬間だけ撃破候補へ切り替える。,ラマットラだけを撃ち続け、後衛の支援線を放置する。,メイ視点では「盾割り・正面資源」として処理する。最初にバリアや防御資源を削って後衛へ切り替える。,v50.12
Mei,メイ,Roadhog,ロードホッグ,タンク,ブルーザー,高耐久削り,長射線管理,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,ロードホッグを倒し切ろうとせず、防御資源を使わせたら後衛か孤立敵へ切り替える。,ロードホッグだけを撃ち続け、後衛の支援線を放置する。,メイ視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。,v50.12
Mei,メイ,Orisa,オリーサ,タンク,ブルーザー,高耐久削り,撃ち合いテンポ,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,オリーサを倒し切ろうとせず、防御資源を使わせたら後衛か孤立敵へ切り替える。,オリーサだけを撃ち続け、後衛の支援線を放置する。,メイ視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。,v50.12
Mei,メイ,Sigma,シグマ,タンク,ストールワート,盾割り・正面資源,長射線管理,盾資源,バリア・防御資源を削り、真正面に時間を使いすぎない対面。,バリアや防御資源を削って後衛へ切り替える。,シグマのバリア・防御資源を削り、割れ目が出た瞬間だけ撃破候補へ切り替える。,シグマだけを撃ち続け、後衛の支援線を放置する。,メイ視点では「盾割り・正面資源」として処理する。最初にバリアや防御資源を削って後衛へ切り替える。,v50.12
Mei,メイ,Reinhardt,ラインハルト,タンク,ストールワート,盾割り・正面資源,高耐久削り,盾資源,バリア・防御資源を削り、真正面に時間を使いすぎない対面。,バリアや防御資源を削って後衛へ切り替える。,ラインハルトのバリア・防御資源を削り、割れ目が出た瞬間だけ撃破候補へ切り替える。,ラインハルトだけを撃ち続け、後衛の支援線を放置する。,メイ視点では「盾割り・正面資源」として処理する。最初にバリアや防御資源を削って後衛へ切り替える。,v50.12
Mei,メイ,Ashe,アッシュ,ダメージ,シャープシューター,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,アッシュの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,アッシュの得意射線で正面から長く撃ち合う。次の遮蔽へ戻る。,メイ視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。,v50.12
Mei,メイ,Widowmaker,ウィドウメイカー,ダメージ,シャープシューター,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,ウィドウメイカーの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,ウィドウメイカーの得意射線で正面から長く撃ち合う。,メイ視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。,v50.12
Mei,メイ,Emre,エムレ,ダメージ,スペシャリスト,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,エムレの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,エムレの得意射線で正面から長く撃ち合う。次の遮蔽へ戻る。,メイ視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。,v50.12
Mei,メイ,Cassidy,キャスディ,ダメージ,シャープシューター,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,キャスディの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,キャスディの得意射線で正面から長く撃ち合う。,メイ視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。,v50.12
Mei,メイ,Sojourn,ソジョーン,ダメージ,シャープシューター,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,ソジョーンの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,ソジョーンの得意射線で正面から長く撃ち合う。,メイ視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。,v50.12
Mei,メイ,Soldier: 76,ソルジャー76,ダメージ,スペシャリスト,撃ち合いテンポ,撃ち合いテンポ,撃ち合い,スキル交換後の1回のピークで有利不利が変わる対面。,主要スキル後の1回のピークで有利を取る。,ソルジャー76の主要スキル後に1回のピークし、同じ位置で撃ち合いを続けない。,ソルジャー76のスキルが残っている状態で同じピークを繰り返す。,メイ視点では「撃ち合いテンポ」として処理する。最初に主要スキル後の1回のピークで有利を取る。,v50.12
Mei,メイ,Hanzo,ハンゾー,ダメージ,シャープシューター,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,ハンゾーの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,ハンゾーの得意射線で正面から長く撃ち合う。次の遮蔽へ戻る。,メイ視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。,v50.12
Mei,メイ,Freja,フレイヤ,ダメージ,リコン,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,フレイヤの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,フレイヤの得意射線で正面から長く撃ち合う。次の遮蔽へ戻る。,メイ視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。,v50.12
Mei,メイ,Anran,アンラン,ダメージ,フランカー,接近拒否,撃ち合いテンポ,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,アンランが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,アンランを単独で深追いし、味方射線と回復範囲から外れる。,メイ視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。,v50.12
Mei,メイ,Genji,ゲンジ,ダメージ,フランカー,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,ゲンジを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,ゲンジを見上げ続けて地上の脅威と遮蔽を失う。,メイ視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。,v50.12
Mei,メイ,Shion,シオン,ダメージ,フランカー,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,シオンを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,シオンを見上げ続けて地上の脅威と遮蔽を失う。,メイ視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。,v50.12
Mei,メイ,Sombra,ソンブラ,ダメージ,リコン,接近拒否,範囲・設置物処理,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,ソンブラが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,ソンブラを単独で深追いし、味方射線と回復範囲から外れる。,メイ視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。,v50.12
Mei,メイ,Tracer,トレーサー,ダメージ,フランカー,接近拒否,撃ち合いテンポ,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,トレーサーが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,トレーサーを単独で深追いし、味方射線と回復範囲から外れる。,メイ視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。,v50.12
Mei,メイ,Venture,ベンチャー,ダメージ,フランカー,接近拒否,長射線管理,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,ベンチャーが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,ベンチャーを単独で深追いし、味方射線と回復範囲から外れる。,メイ視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。,v50.12
Mei,メイ,Reaper,リーパー,ダメージ,フランカー,接近拒否,長射線管理,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,リーパーが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,リーパーを単独で深追いし、味方射線と回復範囲から外れる。,メイ視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。,v50.12
Mei,メイ,Vendetta,ヴェンデッタ,ダメージ,フランカー,接近拒否,長射線管理,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,ヴェンデッタが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,ヴェンデッタを単独で深追いし、味方射線と回復範囲から外れる。,メイ視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。,v50.12
Mei,メイ,Echo,エコー,ダメージ,リコン,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,エコーを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,エコーを見上げ続けて地上の脅威と遮蔽を失う。,メイ視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。,v50.12
Mei,メイ,Pharah,ファラ,ダメージ,リコン,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,ファラを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,ファラを見上げ続けて地上の脅威と遮蔽を失う。,メイ視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。,v50.12
Mei,メイ,Symmetra,シンメトラ,ダメージ,スペシャリスト,範囲・設置物処理,撃ち合いテンポ,設置処理,設置物、罠、範囲圧を処理してから射線を作る対面。,設置物・範囲圧を処理してから通路を使う。,シンメトラの得意な通路に残らず、設置物や範囲圧を処理してから射線を作る。,シンメトラの範囲圧が残る通路で粘り続ける。次の遮蔽へ戻る。,メイ視点では「範囲・設置物処理」として処理する。最初に設置物・範囲圧を処理してから通路を使う。,v50.12
Mei,メイ,Junkrat,ジャンクラット,ダメージ,スペシャリスト,範囲・設置物処理,長射線管理,設置処理,設置物、罠、範囲圧を処理してから射線を作る対面。,設置物・範囲圧を処理してから通路を使う。,ジャンクラットの得意な通路に残らず、設置物や範囲圧を処理してから射線を作る。,ジャンクラットの範囲圧が残る通路で粘り続ける。,メイ視点では「範囲・設置物処理」として処理する。最初に設置物・範囲圧を処理してから通路を使う。,v50.12
Mei,メイ,Torbjörn,トールビョーン,ダメージ,スペシャリスト,撃ち合いテンポ,撃ち合いテンポ,撃ち合い,スキル交換後の1回のピークで有利不利が変わる対面。,主要スキル後の1回のピークで有利を取る。,トールビョーンの主要スキル後に1回のピークし、同じ位置で撃ち合いを続けない。,トールビョーンのスキルが残っている状態で同じピークを繰り返す。,メイ視点では「撃ち合いテンポ」として処理する。最初に主要スキル後の1回のピークで有利を取る。,v50.12
Mei,メイ,Bastion,バスティオン,ダメージ,スペシャリスト,範囲・設置物処理,長射線管理,設置処理,設置物、罠、範囲圧を処理してから射線を作る対面。,設置物・範囲圧を処理してから通路を使う。,バスティオンの得意な通路に残らず、設置物や範囲圧を処理してから射線を作る。,バスティオンの範囲圧が残る通路で粘り続ける。,メイ視点では「範囲・設置物処理」として処理する。最初に設置物・範囲圧を処理してから通路を使う。,v50.12
Mei,メイ,Mei,メイ,ダメージ,スペシャリスト,範囲・設置物処理,撃ち合いテンポ,設置処理,設置物、罠、範囲圧を処理してから射線を作る対面。,設置物・範囲圧を処理してから通路を使う。,メイの得意な通路に残らず、設置物や範囲圧を処理してから射線を作る。,メイの範囲圧が残る通路で粘り続ける。次の遮蔽へ戻る。,メイ視点では「範囲・設置物処理」として処理する。最初に設置物・範囲圧を処理してから通路を使う。,v50.12
Mei,メイ,Illari,イラリー,サポート,サバイバー,救助崩し,長射線管理,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復資源を吐かせる。,イラリー本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから撃破候補を切り替える。,イラリーの救助スキルを見ないまま撃破確定だと決めつける。,メイ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復資源を吐かせる。,v50.12
Mei,メイ,Jetpack Cat,ジェットパック・キャット,サポート,タクティシャン,空中圧の回避,救助崩し,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,ジェットパック・キャットを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,ジェットパック・キャットを見上げ続けて地上の脅威と遮蔽を失う。,メイ視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。,v50.12
Mei,メイ,Juno,ジュノ,サポート,サバイバー,空中圧の回避,救助崩し,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,ジュノを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,ジュノを見上げ続けて地上の脅威と遮蔽を失う。,メイ視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。,v50.12
Mei,メイ,Baptiste,バティスト,サポート,タクティシャン,救助崩し,撃ち合いテンポ,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復資源を吐かせる。,バティスト本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから撃破候補を切り替える。,バティストの救助スキルを見ないまま撃破確定だと決めつける。,メイ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復資源を吐かせる。,v50.12
Mei,メイ,Mercy,マーシー,サポート,メディック,空中圧の回避,救助崩し,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,マーシーを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,マーシーを見上げ続けて地上の脅威と遮蔽を失う。,メイ視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。,v50.12
Mei,メイ,Lifeweaver,ライフウィーバー,サポート,メディック,救助崩し,撃ち合いテンポ,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復資源を吐かせる。,ライフウィーバー本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから撃破候補を切り替える。,ライフウィーバーの救助スキルを見ないまま撃破確定だと決めつける。,メイ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復資源を吐かせる。,v50.12
Mei,メイ,Kiriko,キリコ,サポート,メディック,接近拒否,救助崩し,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,キリコが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,キリコを単独で深追いし、味方射線と回復範囲から外れる。,メイ視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。,v50.12
Mei,メイ,Brigitte,ブリギッテ,サポート,サバイバー,救助崩し,撃ち合いテンポ,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復資源を吐かせる。,ブリギッテ本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから撃破候補を切り替える。,ブリギッテの救助スキルを見ないまま撃破確定だと決めつける。,メイ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復資源を吐かせる。,v50.12
Mei,メイ,Moira,モイラ,サポート,メディック,接近拒否,救助崩し,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,モイラが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,モイラを単独で深追いし、味方射線と回復範囲から外れる。,メイ視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。,v50.12
Mei,メイ,Lúcio,ルシオ,サポート,タクティシャン,接近拒否,救助崩し,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,ルシオが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,ルシオを単独で深追いし、味方射線と回復範囲から外れる。,メイ視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。,v50.12
Mei,メイ,Ana,アナ,サポート,タクティシャン,救助崩し,長射線管理,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復資源を吐かせる。,アナ本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから撃破候補を切り替える。,アナの救助スキルを見ないまま撃破確定だと決めつける。,メイ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復資源を吐かせる。,v50.12
Mei,メイ,Wuyang,ウーヤン,サポート,サバイバー,救助崩し,撃ち合いテンポ,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復資源を吐かせる。,ウーヤン本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから撃破候補を切り替える。,ウーヤンの救助スキルを見ないまま撃破確定だと決めつける。,メイ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復資源を吐かせる。,v50.12
Mei,メイ,Zenyatta,ゼニヤッタ,サポート,タクティシャン,救助崩し,長射線管理,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復資源を吐かせる。,ゼニヤッタ本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから撃破候補を切り替える。,ゼニヤッタの救助スキルを見ないまま撃破確定だと決めつける。,メイ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復資源を吐かせる。,v50.12
Mei,メイ,Mizuki,ミズキ,サポート,サバイバー,救助崩し,撃ち合いテンポ,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復資源を吐かせる。,ミズキ本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから撃破候補を切り替える。,ミズキの救助スキルを見ないまま撃破確定だと決めつける。,メイ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復資源を吐かせる。,v50.12
Sombra,ソンブラ,D.Va,D.Va,タンク,イニシエーター,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,D.Vaを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,D.Vaを見上げ続けて地上の脅威と遮蔽を失う。,ソンブラ視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。,v50.12
Sombra,ソンブラ,Winston,ウィンストン,タンク,イニシエーター,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,ウィンストンを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,ウィンストンを見上げ続けて地上の脅威と遮蔽を失う。,ソンブラ視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。,v50.12
Sombra,ソンブラ,Doomfist,ドゥームフィスト,タンク,イニシエーター,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,ドゥームフィストを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,ドゥームフィストを見上げ続けて地上の脅威と遮蔽を失う。,ソンブラ視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。,v50.12
Sombra,ソンブラ,Hazard,ハザード,タンク,ストールワート,フランカー対策,高耐久削り,フランカー,ダイブ経路、帰り道、再突入を分けて管理する対面。,ダイブ経路ではなく帰り道と再突入を管理する。,ハザードのダイブ経路を見すぎず、帰り道と再突入の位置に照準を置く。,ハザードを単独で深追いし、味方射線と回復範囲から外れる。,ソンブラ視点では「フランカー対策」として処理する。最初にダイブ経路ではなく帰り道と再突入を管理する。,v50.12
Sombra,ソンブラ,Wrecking Ball,レッキング・ボール,タンク,イニシエーター,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,レッキング・ボールを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,レッキング・ボールを見上げ続けて地上の脅威と遮蔽を失う。,ソンブラ視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。,v50.12
Sombra,ソンブラ,Zarya,ザリア,タンク,ブルーザー,高耐久削り,撃ち合いテンポ,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,ザリアを倒し切ろうとせず、防御資源を使わせたら後衛か孤立敵へ切り替える。,ザリアだけを撃ち続け、後衛の支援線を放置する。,ソンブラ視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。,v50.12
Sombra,ソンブラ,Junker Queen,ジャンカー・クイーン,タンク,ストールワート,撃ち合いテンポ,高耐久削り,撃ち合い,スキル交換後の1回のピークで有利不利が変わる対面。,主要スキル後の1回のピークで有利を取る。,ジャンカー・クイーンの主要スキル後に1回のピークし、同じ位置で撃ち合いを続けない。,ジャンカー・クイーンのスキルが残っている状態で同じピークを繰り返す。,ソンブラ視点では「撃ち合いテンポ」として処理する。最初に主要スキル後の1回のピークで有利を取る。,v50.12
Sombra,ソンブラ,Domina,ドミナ,タンク,ストールワート,高耐久削り,撃ち合いテンポ,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,ドミナを倒し切ろうとせず、防御資源を使わせたら後衛か孤立敵へ切り替える。,ドミナだけを撃ち続け、後衛の支援線を放置する。,ソンブラ視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。,v50.12
Sombra,ソンブラ,Mauga,マウガ,タンク,ブルーザー,高耐久削り,撃ち合いテンポ,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,マウガを倒し切ろうとせず、防御資源を使わせたら後衛か孤立敵へ切り替える。,マウガだけを撃ち続け、後衛の支援線を放置する。,ソンブラ視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。,v50.12
Sombra,ソンブラ,Ramattra,ラマットラ,タンク,ストールワート,盾割り・正面資源,高耐久削り,盾資源,バリア・防御資源を削り、真正面に時間を使いすぎない対面。,バリアや防御資源を削って後衛へ切り替える。,ラマットラのバリア・防御資源を削り、割れ目が出た瞬間だけ撃破候補へ切り替える。,ラマットラだけを撃ち続け、後衛の支援線を放置する。,ソンブラ視点では「盾割り・正面資源」として処理する。最初にバリアや防御資源を削って後衛へ切り替える。,v50.12
Sombra,ソンブラ,Roadhog,ロードホッグ,タンク,ブルーザー,高耐久削り,長射線管理,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,ロードホッグを倒し切ろうとせず、防御資源を使わせたら後衛か孤立敵へ切り替える。,ロードホッグだけを撃ち続け、後衛の支援線を放置する。,ソンブラ視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。,v50.12
Sombra,ソンブラ,Orisa,オリーサ,タンク,ブルーザー,高耐久削り,撃ち合いテンポ,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,オリーサを倒し切ろうとせず、防御資源を使わせたら後衛か孤立敵へ切り替える。,オリーサだけを撃ち続け、後衛の支援線を放置する。,ソンブラ視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。,v50.12
Sombra,ソンブラ,Sigma,シグマ,タンク,ストールワート,盾割り・正面資源,長射線管理,盾資源,バリア・防御資源を削り、真正面に時間を使いすぎない対面。,バリアや防御資源を削って後衛へ切り替える。,シグマのバリア・防御資源を削り、割れ目が出た瞬間だけ撃破候補へ切り替える。,シグマだけを撃ち続け、後衛の支援線を放置する。,ソンブラ視点では「盾割り・正面資源」として処理する。最初にバリアや防御資源を削って後衛へ切り替える。,v50.12
Sombra,ソンブラ,Reinhardt,ラインハルト,タンク,ストールワート,盾割り・正面資源,高耐久削り,盾資源,バリア・防御資源を削り、真正面に時間を使いすぎない対面。,バリアや防御資源を削って後衛へ切り替える。,ラインハルトのバリア・防御資源を削り、割れ目が出た瞬間だけ撃破候補へ切り替える。,ラインハルトだけを撃ち続け、後衛の支援線を放置する。,ソンブラ視点では「盾割り・正面資源」として処理する。最初にバリアや防御資源を削って後衛へ切り替える。,v50.12
Sombra,ソンブラ,Ashe,アッシュ,ダメージ,シャープシューター,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,アッシュの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,アッシュの得意射線で正面から長く撃ち合う。次の遮蔽へ戻る。,ソンブラ視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。,v50.12
Sombra,ソンブラ,Widowmaker,ウィドウメイカー,ダメージ,シャープシューター,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,ウィドウメイカーの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,ウィドウメイカーの得意射線で正面から長く撃ち合う。,ソンブラ視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。,v50.12
