target_id,enemy_id,text_score,rating_score,total_quality_score,quality_band,issue_count,short_text_fields,rating_range_for_target,one_line_summary,next_edit_priority,review_status
Torbjorn,Baptiste,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,トールビョーン対バティスト: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Torbjorn,Mercy,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,トールビョーン対マーシー: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Torbjorn,Lifeweaver,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,トールビョーン対ライフウィーバー: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Torbjorn,Kiriko,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,トールビョーン対キリコ: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Torbjorn,Brigitte,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,トールビョーン対ブリギッテ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Torbjorn,Moira,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,トールビョーン対モイラ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Torbjorn,Lúcio,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,トールビョーン対ルシオ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Torbjorn,Ana,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,トールビョーン対アナ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Torbjorn,Wuyang,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,トールビョーン対ウーヤン: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Torbjorn,Zenyatta,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,トールビョーン対ゼニヤッタ: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Torbjorn,Mizuki,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,トールビョーン対ミズキ: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Bastion,D.Va,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対D.Va: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Winston,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ウィンストン: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Doomfist,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ドゥームフィスト: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Hazard,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ハザード: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Wrecking Ball,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対レッキング・ボール: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Zarya,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ザリア: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Junker Queen,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ジャンカー・クイーン: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Domina,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ドミナ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Mauga,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対マウガ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Ramattra,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ラマットラ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Roadhog,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ロードホッグ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Orisa,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対オリーサ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Sigma,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対シグマ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Reinhardt,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ラインハルト: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Ashe,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対アッシュ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Widowmaker,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ウィドウメイカー: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Emre,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対エムレ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Cassidy,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対キャスディ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Sojourn,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ソジョーン: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Soldier: 76,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ソルジャー76: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Hanzo,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ハンゾー: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Freja,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対フレイヤ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Anran,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対アンラン: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Genji,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ゲンジ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Shion,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対シオン: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Sombra,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ソンブラ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Tracer,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対トレーサー: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Venture,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ベンチャー: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Reaper,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対リーパー: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Vendetta,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ヴェンデッタ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Echo,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対エコー: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Pharah,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ファラ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Symmetra,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対シンメトラ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Junkrat,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ジャンクラット: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Torbjörn,97,92,98,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対トールビョーン: 品質A、スコア98/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Bastion,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対バスティオン: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Mei,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対メイ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Illari,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対イラリー: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Jetpack Cat,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ジェットパック・キャット: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Juno,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ジュノ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Baptiste,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対バティスト: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Mercy,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対マーシー: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Lifeweaver,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ライフウィーバー: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Kiriko,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対キリコ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Brigitte,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ブリギッテ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Moira,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対モイラ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Lúcio,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ルシオ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Ana,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対アナ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Wuyang,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ウーヤン: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Zenyatta,97,92,98,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ゼニヤッタ: 品質A、スコア98/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Bastion,Mizuki,97,100,99,A,1,unique.duplication_guardrail,2.5-8.3 stdev 1.53,バスティオン対ミズキ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,D.Va,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対D.Va: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Winston,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ウィンストン: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Doomfist,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ドゥームフィスト: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Hazard,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ハザード: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Wrecking Ball,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対レッキング・ボール: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Zarya,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ザリア: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Junker Queen,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ジャンカー・クイーン: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Domina,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ドミナ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Mauga,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対マウガ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Ramattra,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ラマットラ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Roadhog,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ロードホッグ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Orisa,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対オリーサ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Sigma,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対シグマ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Reinhardt,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ラインハルト: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Ashe,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対アッシュ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Widowmaker,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ウィドウメイカー: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Emre,97,92,98,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対エムレ: 品質A、スコア98/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Cassidy,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対キャスディ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Sojourn,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ソジョーン: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Soldier: 76,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ソルジャー76: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Hanzo,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ハンゾー: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Freja,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対フレイヤ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Anran,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対アンラン: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Genji,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ゲンジ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Shion,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対シオン: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Sombra,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ソンブラ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Tracer,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対トレーサー: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Venture,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ベンチャー: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Reaper,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対リーパー: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Vendetta,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ヴェンデッタ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Echo,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対エコー: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Pharah,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ファラ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Symmetra,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対シンメトラ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Junkrat,97,92,98,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ジャンクラット: 品質A、スコア98/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Torbjörn,97,92,98,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対トールビョーン: 品質A、スコア98/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Bastion,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対バスティオン: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Mei,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対メイ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Illari,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対イラリー: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Jetpack Cat,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ジェットパック・キャット: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Juno,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ジュノ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Baptiste,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対バティスト: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Mercy,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対マーシー: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Lifeweaver,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ライフウィーバー: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Kiriko,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対キリコ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Brigitte,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ブリギッテ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Moira,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対モイラ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Lúcio,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ルシオ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Ana,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対アナ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Wuyang,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ウーヤン: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Zenyatta,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ゼニヤッタ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Mei,Mizuki,97,100,99,A,1,unique.duplication_guardrail,2.8-7.0 stdev 1.17,メイ対ミズキ: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Sombra,D.Va,97,100,99,A,1,unique.duplication_guardrail,3.7-7.2 stdev 0.86,ソンブラ対D.Va: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
Sombra,Winston,97,100,99,A,1,unique.duplication_guardrail,3.7-7.2 stdev 0.86,ソンブラ対ウィンストン: 品質A、スコア99/100。維持。次回更新時は実戦レビューだけ追記。,維持。次回更新時は実戦レビューだけ追記。,stable
